cycle_or_t,note_name,t_values,chord_label,Chord Label,Cycle number,Note Name,Period at Cycle number,Method evaluation,Method Focus,Ratio,delta_t,T_sub,min_t_value,max_t_value,min_cycle_for_t_sub,periods_considered,max_cycle_for_t_sub,subharmonic_method,clean_subharmonic_method
1,C4,0.0076445128659428,Cm,Cm,1,C4,0.0076445128659428,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3977728813163431,0.0025424126463548,0.0063916188502877,0.005102100219588,0.0076445128659428,1.0,14.0,1.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,C4,0.0076445128659428,Cm,Cm,1,C4,0.0076445128659428,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.1691400340407408,0.0012249068640498,0.0072419688868857,0.0064282434653322,0.007653150329382,1.0,15.0,2.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,C4,0.0076445128659428,Cm,Cm,1,C4,0.0076445128659428,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3977728813163431,0.0025424126463548,0.0063916188502877,0.005102100219588,0.0076445128659428,1.0,15.0,1.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,15.0,5.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,15.0,5.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,15.0,5.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
3,C4,0.0152890257318857,Cm,Cm,3,C4,0.0152890257318857,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,15.0,5.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_ratio_and_choose_top_3_ratio,Method I
5,C4,0.0229335385978285,Cm,Cm,5,C4,0.0229335385978285,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_ratio_and_choose_top_3_ratio,Method I
6,C4,0.0267557950308,Cm,Cm,6,C4,0.0267557950308,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,14.0,9.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
6,C4,0.0267557950308,Cm,Cm,6,C4,0.0267557950308,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,15.0,9.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
6,C4,0.0267557950308,Cm,Cm,6,C4,0.0267557950308,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,14.0,9.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
6,C4,0.0267557950308,Cm,Cm,6,C4,0.0267557950308,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,15.0,9.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
6,C4,0.0267557950308,Cm,Cm,6,C4,0.0267557950308,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,14.0,9.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
6,C4,0.0267557950308,Cm,Cm,6,C4,0.0267557950308,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,14.0,9.0,Smallest_ratio_and_choose_top_3_ratio,Method I
8,C4,0.0344003078967428,Cm,Cm,8,C4,0.0344003078967428,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0373866302468447,0.0013143936403735,0.0351567828310622,0.0344003078967428,0.0357147015371164,8.0,14.0,13.0,Smallest_ratio_and_choose_top_3_ratio,Method I
8,C4,0.0344003078967428,Cm,Cm,8,C4,0.0344003078967428,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0373866302468447,0.0013143936403735,0.0351567828310622,0.0344003078967428,0.0357147015371164,8.0,15.0,13.0,Smallest_ratio_and_choose_top_3_ratio,Method I
9,C4,0.0382225643297143,Cm,Cm,9,C4,0.0382225643297143,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0090449286963925,0.0003468964622792,0.038352592256206,0.0382225643297143,0.0385694607919935,9.0,15.0,14.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
9,C4,0.0382225643297143,Cm,Cm,9,C4,0.0382225643297143,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0090449286963925,0.0003468964622792,0.038352592256206,0.0382225643297143,0.0385694607919935,9.0,15.0,14.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
9,C4,0.0382225643297143,Cm,Cm,9,C4,0.0382225643297143,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0090449286963925,0.0003468964622792,0.038352592256206,0.0382225643297143,0.0385694607919935,9.0,15.0,14.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
9,C4,0.0382225643297143,Cm,Cm,9,C4,0.0382225643297143,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0090449286963925,0.0003468964622792,0.038352592256206,0.0382225643297143,0.0385694607919935,9.0,15.0,14.0,Smallest_ratio_and_choose_top_3_ratio,Method I
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.3977728813163431,0.0012712063231774,0.0031958094251438,0.002551050109794,0.0038222564329714,0.0,14.0,0.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3977728813163431,0.0012712063231774,0.0031958094251438,0.002551050109794,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.4666100050612339,0.0018879784869219,0.0040461594617418,0.0032141217326661,0.005102100219588,0.0,14.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3977728813163431,0.0012712063231774,0.0031958094251438,0.002551050109794,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.4666100050612339,0.0018879784869219,0.0040461594617418,0.0032141217326661,0.005102100219588,0.0,15.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.3977728813163431,0.0012712063231774,0.0031958094251438,0.002551050109794,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.4666100050612339,0.0018879784869219,0.0040461594617418,0.0032141217326661,0.005102100219588,0.0,14.0,1.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.3977728813163431,0.0012712063231774,0.0031958094251438,0.002551050109794,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.4666100050612339,0.0018879784869219,0.0040461594617418,0.0032141217326661,0.005102100219588,0.0,15.0,1.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3977728813163431,0.0012712063231774,0.0031958094251438,0.002551050109794,0.0038222564329714,0.0,14.0,0.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
0,D#4,0.0032141217326661,Cm,Cm,0,D#4,0.0032141217326661,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3977728813163431,0.0012712063231774,0.0031958094251438,0.002551050109794,0.0038222564329714,0.0,15.0,0.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.1691400340407408,0.0012249068640498,0.0072419688868857,0.0064282434653322,0.007653150329382,1.0,14.0,2.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.1691400340407408,0.0012249068640498,0.0072419688868857,0.0064282434653322,0.007653150329382,1.0,15.0,2.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.1691400340407408,0.0012249068640498,0.0072419688868857,0.0064282434653322,0.007653150329382,1.0,14.0,2.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3977728813163431,0.0025424126463548,0.0063916188502877,0.005102100219588,0.0076445128659428,1.0,14.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_t_sub_and_choose_top_3_t_sub,T_sub focused,0.3977728813163431,0.0025424126463548,0.0063916188502877,0.005102100219588,0.0076445128659428,1.0,15.0,1.0,Smallest_t_sub_and_choose_top_3_t_sub,Method D
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.1691400340407408,0.0012249068640498,0.0072419688868857,0.0064282434653322,0.007653150329382,1.0,14.0,2.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_delta_t,T_sub focused,0.1691400340407408,0.0012249068640498,0.0072419688868857,0.0064282434653322,0.007653150329382,1.0,15.0,2.0,Smallest_t_sub_and_filter_by_smallest_delta_t,Method E
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.1691400340407408,0.0012249068640498,0.0072419688868857,0.0064282434653322,0.007653150329382,1.0,14.0,2.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3977728813163431,0.0025424126463548,0.0063916188502877,0.005102100219588,0.0076445128659428,1.0,14.0,1.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.1691400340407408,0.0012249068640498,0.0072419688868857,0.0064282434653322,0.007653150329382,1.0,15.0,2.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
1,D#4,0.0064282434653322,Cm,Cm,1,D#4,0.0064282434653322,Smallest_t_sub_and_filter_by_smallest_ratio,T_sub focused,0.3977728813163431,0.0025424126463548,0.0063916188502877,0.005102100219588,0.0076445128659428,1.0,15.0,1.0,Smallest_t_sub_and_filter_by_smallest_ratio,Method F
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,15.0,5.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,15.0,5.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,15.0,5.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,14.0,5.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
4,D#4,0.0160706086633306,Cm,Cm,4,D#4,0.0160706086633306,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0502454047395053,0.0007815829314449,0.0155553116846601,0.0152890257318857,0.0160706086633306,3.0,15.0,5.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),Method A
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,14.0,8.0,Smallest_ratio_and_choose_top_3_ratio,Method I
6,D#4,0.0224988521286628,Cm,Cm,6,D#4,0.0224988521286628,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0202041141722089,0.0004605988594833,0.0227972805715459,0.0224988521286628,0.0229594509881462,5.0,15.0,8.0,Smallest_ratio_and_choose_top_3_ratio,Method I
7,D#4,0.025712973861329,Cm,Cm,7,D#4,0.025712973861329,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,14.0,9.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
7,D#4,0.025712973861329,Cm,Cm,7,D#4,0.025712973861329,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,15.0,9.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
7,D#4,0.025712973861329,Cm,Cm,7,D#4,0.025712973861329,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,14.0,9.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
7,D#4,0.025712973861329,Cm,Cm,7,D#4,0.025712973861329,Smallest_ratio_and_filter_by_smallest_t_sub,Delta_t/T_sub focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,15.0,9.0,Smallest_ratio_and_filter_by_smallest_t_sub,Method G
7,D#4,0.025712973861329,Cm,Cm,7,D#4,0.025712973861329,Smallest_ratio_and_filter_by_smallest_delta_t,Delta_t/T_sub focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,14.0,9.0,Smallest_ratio_and_filter_by_smallest_delta_t,Method H
7,D#4,0.025712973861329,Cm,Cm,7,D#4,0.025712973861329,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0479086531465978,0.0012452939328597,0.0259930899966897,0.0255105010979403,0.0267557950308,6.0,14.0,9.0,Smallest_ratio_and_choose_top_3_ratio,Method I
10,D#4,0.0353553390593273,Cm,Cm,10,D#4,0.0353553390593273,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0373866302468447,0.0013143936403735,0.0351567828310622,0.0344003078967428,0.0357147015371164,8.0,14.0,13.0,Smallest_ratio_and_choose_top_3_ratio,Method I
10,D#4,0.0353553390593273,Cm,Cm,10,D#4,0.0353553390593273,Smallest_ratio_and_choose_top_3_ratio,Delta_t/T_sub focused,0.0373866302468447,0.0013143936403735,0.0351567828310622,0.0344003078967428,0.0357147015371164,8.0,15.0,13.0,Smallest_ratio_and_choose_top_3_ratio,Method I
11,D#4,0.0385694607919935,Cm,Cm,11,D#4,0.0385694607919935,Smallest_delta_t_and_choose_top_3_delta_t,Delta_t focused,0.0090449286963925,0.0003468964622792,0.038352592256206,0.0382225643297143,0.0385694607919935,9.0,15.0,14.0,Smallest_delta_t_and_choose_top_3_delta_t,Method B
11,D#4,0.0385694607919935,Cm,Cm,11,D#4,0.0385694607919935,Smallest_delta_t_and_filter_by_smallest_ratio,Delta_t focused,0.0090449286963925,0.0003468964622792,0.038352592256206,0.0382225643297143,0.0385694607919935,9.0,15.0,14.0,Smallest_delta_t_and_filter_by_smallest_ratio,Method C
