method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,cap,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,cleaned_method_name,exp_with,compared_with
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,17,-0.0986013297183269,0.7486103221814284,"[1.0, 1.0, 0.1538461538461538, 0.0, 0.6153846153846154, 1.0, 0.5384615384615384, 0.2307692307692307, 0.6153846153846154, 0.5384615384615384, 0.2307692307692307, 1.0, 0.5384615384615384]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,18,-0.0834407078571046,0.78638513576791,"[1.0, 1.0, 0.2142857142857142, 0.0, 0.5714285714285714, 0.9285714285714286, 0.5714285714285714, 0.2857142857142857, 0.6428571428571429, 0.5, 0.2857142857142857, 1.0, 0.5714285714285714]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,19,-0.0928516714020001,0.7628803675560598,"[1.0, 1.0, 0.2142857142857142, 0.0, 0.5714285714285714, 0.9285714285714286, 0.5714285714285714, 0.2857142857142857, 0.5714285714285714, 0.5, 0.2857142857142857, 1.0, 0.5714285714285714]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,20,-0.0928516714020001,0.7628803675560598,"[1.0, 1.0, 0.2142857142857142, 0.0, 0.5714285714285714, 0.9285714285714286, 0.5714285714285714, 0.2857142857142857, 0.5714285714285714, 0.5, 0.2857142857142857, 1.0, 0.5714285714285714]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,21,-0.1110814933280683,0.7178935316633204,"[1.0, 1.0, 0.1428571428571428, 0.0, 0.5714285714285714, 0.9285714285714286, 0.5714285714285714, 0.2857142857142857, 0.5, 0.4285714285714285, 0.2142857142857142, 1.0, 0.5714285714285714]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,22,-0.1059893086769324,0.7303823478425954,"[0.9333333333333332, 1.0, 0.1333333333333333, 0.0, 0.6, 0.8666666666666667, 0.6, 0.2666666666666666, 0.5333333333333333, 0.4, 0.2, 1.0, 0.5333333333333333]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,23,-0.1274781408984551,0.6781295862346239,"[0.9333333333333332, 1.0, 0.1333333333333333, 0.0, 0.5333333333333333, 0.9333333333333332, 0.5333333333333333, 0.2, 0.5333333333333333, 0.4, 0.2, 1.0, 0.4666666666666667]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,24,-0.1122806030158258,0.7149619005820546,"[0.9375, 1.0, 0.1875, 0.0, 0.5625, 0.9375, 0.5625, 0.25, 0.5625, 0.4375, 0.25, 1.0, 0.5]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,25,-0.1122806030158258,0.7149619005820546,"[0.9375, 1.0, 0.1875, 0.0, 0.5625, 0.9375, 0.5625, 0.25, 0.5625, 0.4375, 0.25, 1.0, 0.5]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,26,-0.1001071679133639,0.7448849472517285,"[0.9444444444444444, 1.0, 0.2222222222222222, 0.0, 0.5555555555555556, 0.8888888888888888, 0.6111111111111112, 0.3333333333333333, 0.5555555555555556, 0.3888888888888889, 0.2777777777777778, 1.0, 0.5555555555555556]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,27,-0.105648207605427,0.731221141985591,"[0.9444444444444444, 1.0, 0.1666666666666666, 0.0, 0.5555555555555556, 0.8888888888888888, 0.6111111111111112, 0.3333333333333333, 0.5555555555555556, 0.3888888888888889, 0.2777777777777778, 1.0, 0.5]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,28,-0.0970958775005892,0.7523397707720997,"[0.8421052631578947, 1.0, 0.1578947368421052, 0.0, 0.5789473684210527, 0.8421052631578947, 0.5789473684210527, 0.2631578947368421, 0.5789473684210527, 0.3684210526315789, 0.2105263157894736, 1.0, 0.4736842105263157]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,29,-0.1360215018608095,0.6577039019201323,"[0.8421052631578947, 1.0, 0.1578947368421052, 0.0, 0.5789473684210527, 0.8421052631578947, 0.5789473684210527, 0.2631578947368421, 0.5263157894736842, 0.3684210526315789, 0.1578947368421052, 0.9473684210526316, 0.4736842105263157]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,30,-0.1237179148263484,0.687185169992855,"[0.85, 1.0, 0.2, 0.0, 0.55, 0.8, 0.6, 0.3, 0.55, 0.35, 0.2, 0.95, 0.5]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,31,-0.1237527895035248,0.6871010039826564,"[0.8571428571428571, 1.0, 0.1428571428571428, 0.0, 0.5238095238095238, 0.8095238095238095, 0.6190476190476191, 0.2857142857142857, 0.5238095238095238, 0.3333333333333333, 0.1904761904761904, 0.9523809523809524, 0.4761904761904761]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,all_modulations_weight,False,False,170,normed_values_only_modulations,32,-0.111545489883563,0.7167587101899111,"[0.8571428571428571, 1.0, 0.0952380952380952, 0.0, 0.5238095238095238, 0.8571428571428571, 0.5714285714285714, 0.2857142857142857, 0.5238095238095238, 0.3333333333333333, 0.1904761904761904, 0.9523809523809524, 0.4761904761904761]",Method B,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,2,0.2489511963646228,0.4121039156253335,"[0.411764705882353, 0.411764705882353, 0.0, 0.0, 0.4941176470588236, 0.7058823529411767, 0.7058823529411767, 0.4941176470588236, 0.9647058823529414, 0.0, 1.0, 0.823529411764706, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,3,0.2380521710298653,0.4335180367442893,"[0.3311331133113311, 0.3230045226744897, 0.0907590759075907, 0.143014301430143, 0.4382977980337718, 0.748074807480748, 0.748074807480748, 0.4749886753381221, 0.8364328496341698, 0.044004400440044, 1.0, 0.6814014734806814, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,4,0.2857570140908717,0.3439248750862673,"[0.3789581205311543, 0.3535605745343573, 0.0704800817160368, 0.0, 0.3811145159459765, 0.6713102818768608, 0.6303096738832558, 0.4158324821246169, 0.8460872772670526, 0.0181539604420094, 1.0, 0.6985359210078311, 0.0790231219240411]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,5,0.2736265286503836,0.3656746144328264,"[0.3595154093171481, 0.3253725253321499, 0.0660142439956392, 0.0242369299280819, 0.3819932782282638, 0.6990287657999221, 0.6124991607820629, 0.430819718621273, 0.8365121912445356, 0.0, 1.0, 0.7013253263460482, 0.036640759059251]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,6,0.2862552769018014,0.343046951280181,"[0.3886935904949651, 0.3502428440807724, 0.0944678701772678, 0.0, 0.3799807306373983, 0.7128146349066159, 0.6318531142480462, 0.4300876536277994, 0.8441784743094314, 0.0230769009713202, 1.0, 0.6964463644338511, 0.1023573324485733]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,7,0.2814320544550636,0.3515967353966239,"[0.3727625431020441, 0.3032267532478627, 0.0520115760428227, 0.0, 0.3635691548877117, 0.7308974389188924, 0.6533786394042613, 0.4217954410428455, 0.8364090564236137, 0.0095751725440691, 1.0, 0.6806567139644072, 0.0539038382003978]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,8,0.3019007287526029,0.3161080304127519,"[0.4331557865512202, 0.3663053409280106, 0.1016112475606548, 0.0, 0.380381890586053, 0.6994951106465851, 0.6232044474109022, 0.4320013665287503, 0.8519463273417367, 0.0616247152951588, 1.0, 0.7095825393644212, 0.1487961235761639]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,9,0.3019070516177384,0.3160973910136818,"[0.4159820207345869, 0.345703223735055, 0.0871936622985471, 0.0, 0.3743731819432625, 0.6590700121391393, 0.5787154305202169, 0.4124599619621665, 0.8540410254267448, 0.0407585063361395, 1.0, 0.7078359950087965, 0.1161677990317649]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,10,0.3024228648856724,0.3152301165997837,"[0.4378324211012238, 0.3677633128993412, 0.1004740004635016, 0.0, 0.3927659151881316, 0.6634326461250876, 0.5842208824704432, 0.4329351401607594, 0.8629849927185106, 0.0530342008950149, 1.0, 0.7305367991945503, 0.1374784920620069]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,11,0.3031034027180501,0.3140879277955452,"[0.4307350400476228, 0.3567940008828106, 0.1014612929989294, 0.0, 0.3845668191747064, 0.6634899339259059, 0.5840128450812341, 0.4288280669952727, 0.8594992685001093, 0.0468622140508982, 1.0, 0.7230245107867213, 0.1328351678736404]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,12,0.3136692589879652,0.2966547333011461,"[0.4635093919728215, 0.3804704108961148, 0.1115743802409442, 0.0, 0.3907718378267201, 0.6559213971037842, 0.5771199612165582, 0.4305362143442522, 0.8650272167943038, 0.0793116594757063, 1.0, 0.7325889498321778, 0.1746913585142948]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,13,0.3171185232194449,0.2910862082982959,"[0.4602819694033552, 0.3753287234788114, 0.1236542091462233, 0.0, 0.3773133570777022, 0.676663254868216, 0.5976007699923924, 0.4160971416193711, 0.86357076907416, 0.0869657402794475, 1.0, 0.7112828066440069, 0.1931687144462405]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,14,0.3160602867698007,0.29278819630427,"[0.4690063008490893, 0.3848651264701587, 0.1326306650889083, 0.0, 0.383982853804571, 0.6970233313505341, 0.6026433008325244, 0.4230780890088535, 0.8661931760949548, 0.095082190788669, 1.0, 0.7163165848706312, 0.2066294792927596]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,15,0.3160726584301862,0.2927682657091932,"[0.4687960524229942, 0.3843745241610242, 0.1306283258224067, 0.0, 0.3847203134034264, 0.6883494431200222, 0.5949076360218688, 0.4253580610218901, 0.8654843023483784, 0.0916008372803824, 1.0, 0.7206755652960602, 0.2019712733354901]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,16,0.3197904993792783,0.2868142024644361,"[0.4833729386562633, 0.4175405430059933, 0.1437484423659396, 0.0, 0.4049020052641222, 0.682286125227065, 0.5896862942508401, 0.4242267814244809, 0.878199494623507, 0.106861812885746, 1.0, 0.7451514099358775, 0.2286670306087199]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,17,0.3254444401836533,0.2778947782275328,"[0.5032293714741081, 0.4198195815627795, 0.1395484336400293, 0.0, 0.4095662076822093, 0.6922261378613039, 0.5981289615018996, 0.4300314017581561, 0.8776226261157438, 0.1249801209905093, 1.0, 0.7563815540134247, 0.2431081844161802]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,18,0.3253751323620013,0.2780031254370735,"[0.5020670444546187, 0.4180853932792154, 0.1463891977044956, 0.0, 0.4058013433578307, 0.6784724646782604, 0.5886165182927398, 0.4360786122917626, 0.8776943947326894, 0.1181343650955158, 1.0, 0.7561637838606152, 0.2415139258473523]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,19,0.3242588597306643,0.2797515546029837,"[0.479536331108605, 0.395916015863254, 0.1315523501623511, 0.0, 0.3946683136575151, 0.6705661863512411, 0.5777652071584783, 0.4239587484862927, 0.873301489549871, 0.1036506302799566, 1.0, 0.7379958555691877, 0.214909970247828]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,20,0.327429356745893,0.2748022501802662,"[0.4937687810782273, 0.4121053821584127, 0.1424074985643243, 0.0, 0.3992320234264402, 0.6679429052074316, 0.5758816058110612, 0.4265604367186369, 0.8770361509412761, 0.1158435365746795, 1.0, 0.7454217071364843, 0.2365619698742966]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,21,0.3273844651191983,0.2748719688382962,"[0.4927401947569655, 0.4106042775377773, 0.142130375003992, 0.0, 0.3980323174253506, 0.6674124190725532, 0.5753773520935065, 0.4259786456038189, 0.8770363213822941, 0.1143625405255114, 1.0, 0.7451465612609884, 0.2351808878281292]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,22,0.3251999251107379,0.2782771322957765,"[0.4893314839386266, 0.4082460229673005, 0.1427107050161706, 0.0, 0.3959811256969143, 0.6652453217335569, 0.5789785715048025, 0.4277905762740067, 0.8751251574072855, 0.108559727026055, 1.0, 0.7432482240577322, 0.2301215846275581]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,23,0.3251750987084946,0.2783159710536362,"[0.4884275875633377, 0.4069086722215794, 0.1424694293151231, 0.0, 0.3949068227892879, 0.6649597876075988, 0.5776992355212589, 0.4272846154533128, 0.8751395606048908, 0.1072612090470745, 1.0, 0.7430110707399309, 0.2289097769221159]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,24,0.3221339004841963,0.2830975195726565,"[0.495475456312788, 0.4152936147575811, 0.1407602669938452, 0.0, 0.402908934736058, 0.670022448170435, 0.582337324679796, 0.4339295746887688, 0.8776048419207422, 0.1078765835371979, 1.0, 0.7570040233368597, 0.2282881234766902]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,25,0.3230634581301153,0.2816309948331767,"[0.4903048844611338, 0.4095061510623451, 0.1420134255239537, 0.0, 0.3964718761907668, 0.6765721292554305, 0.588014387785722, 0.4269462055324394, 0.8770583807483997, 0.1078314074677076, 1.0, 0.7467495932841265, 0.229570275677594]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,26,0.3250058394267602,0.2785808466472729,"[0.4876367542294478, 0.4066105812425537, 0.1472729535860316, 0.0, 0.3912369448358122, 0.6750472184234929, 0.5848036435625844, 0.4228269516528923, 0.8770857723359534, 0.1085383474878535, 1.0, 0.737849231509387, 0.2344687126255998]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,27,0.3244931511906174,0.2793840526468612,"[0.4916325597868095, 0.4094441003247445, 0.1449311467847269, 0.0, 0.3941634531751781, 0.6722441484054072, 0.579757267280019, 0.4265409311851713, 0.8765296154138094, 0.1085368410487987, 1.0, 0.7448160620670864, 0.233116330265146]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,28,0.3279329058181625,0.2740209243072215,"[0.4997833238523843, 0.421621959276901, 0.1521975203199565, 0.0, 0.3984835980311793, 0.6607788659713527, 0.5677965943909871, 0.4260843746965163, 0.8771966182476436, 0.1169825805216269, 1.0, 0.7488439149976376, 0.2479778194949198]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,29,0.3260537959651071,0.2769432462702016,"[0.4902117462531805, 0.4123881288940982, 0.1418845521277156, 0.0, 0.397136552689745, 0.6512850483415169, 0.5572460131592077, 0.4251597815668437, 0.8766814795332711, 0.1070605770113373, 1.0, 0.7476276264296136, 0.2294019863457891]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,30,0.3256305303377872,0.2776039897631578,"[0.4915925902833655, 0.413748001301587, 0.145131046591536, 0.0, 0.397260103447085, 0.6519358821751882, 0.5587085610466019, 0.4271084122473211, 0.8771699334346094, 0.1067449466311508, 1.0, 0.7484317572212867, 0.2316181612505312]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,31,0.3258793927246564,0.277215389230995,"[0.4915411824126847, 0.412579262140051, 0.1443674633815208, 0.0, 0.3953582381737606, 0.662735363673939, 0.5679772847857024, 0.4250586345518043, 0.8763470194400196, 0.1076928591606705, 1.0, 0.7463817064828088, 0.2347413740034546]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,True,170,normed_values_normed_weighted_modulations,32,0.3291459194512621,0.2721441046680334,"[0.4968445967996652, 0.4188966965791933, 0.1491599206649352, 0.0, 0.3937900811175311, 0.6668972078062171, 0.5708579659954853, 0.4215460444476331, 0.8782114544077136, 0.1161546393819025, 1.0, 0.7428973946493658, 0.2500167471592389]",Method E,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,2,0.1553424415002998,0.6123273465282624,"[1.0, 1.0, 0.0, 0.0, 0.4999999999999997, 0.4999999999999997, 0.4999999999999997, 0.4999999999999997, 0.4999999999999997, 0.4999999999999997, 1.0, 1.0, 0.4999999999999997]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,3,0.0652526439508704,0.8322712822898959,"[0.5, 1.0, 0.0, 0.0, 0.6249999999999999, 0.375, 0.375, 0.1249999999999999, 0.6249999999999999, 0.375, 0.5, 0.7500000000000001, 0.375]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,4,0.0495374892963467,0.8723219928683862,"[0.5000000000000004, 1.0, 0.0, 0.0, 0.6249999999999999, 0.5624999999999998, 0.1875, 0.1250000000000003, 0.6249999999999999, 0.3750000000000001, 0.5000000000000004, 0.7499999999999998, 0.3750000000000001]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,5,-0.02477828930027,0.935960052048301,"[0.5, 1.0, 0.0, 0.0, 0.6250000000000001, 0.7124999999999991, 0.0374999999999998, 0.1250000000000001, 0.4750000000000001, 0.3749999999999998, 0.3499999999999999, 0.7499999999999997, 0.3749999999999998]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,6,0.0446025139188739,0.8849613748246529,"[0.6000000000000003, 1.0, 0.1000000000000001, 0.0, 0.5999999999999999, 0.6699999999999998, 0.1299999999999999, 0.1999999999999998, 0.5799999999999998, 0.4000000000000001, 0.4800000000000002, 0.7999999999999997, 0.4999999999999998]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,7,0.0639543424287374,0.8355672365424184,"[0.6562499999999999, 1.0, 0.0156249999999999, 0.0, 0.6562499999999999, 0.7328125000000002, 0.1421875000000002, 0.2187499999999997, 0.6343749999999998, 0.4374999999999998, 0.5249999999999998, 0.875, 0.4531249999999997]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,8,0.0639543424287374,0.8355672365424184,"[0.6562499999999999, 1.0, 0.0156250000000003, 0.0, 0.6562499999999999, 0.7328125000000002, 0.1421874999999999, 0.2187500000000002, 0.6343750000000001, 0.4375, 0.5249999999999999, 0.8749999999999998, 0.453125]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,9,0.0386887503268744,0.9001404537239583,"[0.65625, 1.0, 0.0156250000000002, 0.0, 0.6562499999999994, 0.7328124999999996, 0.1421875000000001, 0.1458333333333334, 0.6343749999999999, 0.4375000000000002, 0.4520833333333333, 0.8749999999999999, 0.4531250000000001]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,10,0.0552619838030061,0.8576955742518612,"[0.696132596685083, 1.0, 0.0718232044198892, 0.0, 0.6381215469613257, 0.7058011049723757, 0.1837016574585634, 0.1869244935543281, 0.6767955801104969, 0.4447513812154695, 0.4576427255985266, 0.8895027624309391, 0.5165745856353593]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,11,0.0552619838030062,0.8576955742518608,"[0.696132596685083, 1.0, 0.0718232044198896, 0.0, 0.638121546961326, 0.7058011049723755, 0.1837016574585636, 0.186924493554328, 0.6767955801104971, 0.4447513812154698, 0.4576427255985266, 0.8895027624309392, 0.5165745856353594]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,12,0.0456249455463457,0.8823405858367764,"[0.7314949201741655, 1.0, 0.0246734397677795, 0.0, 0.6705370101596517, 0.741654571843251, 0.1930333817126269, 0.1964199322689888, 0.6603773584905663, 0.4673439767779389, 0.4300919206579583, 0.9346879535558784, 0.4920174165457185]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,13,0.0456249455463454,0.8823405858367773,"[0.7314949201741655, 1.0, 0.0246734397677796, 0.0, 0.6705370101596517, 0.741654571843251, 0.1930333817126271, 0.1964199322689886, 0.6603773584905662, 0.467343976777939, 0.430091920657958, 0.934687953555878, 0.4920174165457183]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,14,0.0634253599294088,0.8369108587006976,"[0.7530040053404543, 1.0, 0.0627503337783714, 0.0, 0.6568758344459281, 0.7623497997329777, 0.1775700934579436, 0.2207387627948376, 0.6875834445927904, 0.4699599465954607, 0.4757454383622603, 0.9399198931909212, 0.5327102803738317]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,15,0.0487363403015867,0.8743720616324298,"[0.7530040053404542, 1.0, 0.0627503337783711, 0.0, 0.6568758344459285, 0.7623497997329777, 0.1775700934579442, 0.2207387627948375, 0.6502002670226977, 0.4699599465954611, 0.4383622607921681, 0.9399198931909216, 0.5327102803738316]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,16,0.0491111075076852,0.8734129751879007,"[0.693647210577233, 1.0, 0.0606256046436633, 0.0, 0.6684940341825215, 0.736536601096421, 0.1715575620767498, 0.1794044931742451, 0.6620445017736212, 0.4540470815865848, 0.3896592497043962, 0.941954208319897, 0.5146726862302482]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,17,0.0614960911672831,0.8418146533611676,"[0.7493974959343225, 1.0, 0.029703940278621, 0.0, 0.6904990497090351, 0.7607813938907066, 0.1772047730078175, 0.1853100038534135, 0.6838372161373124, 0.5019103787448321, 0.4024857782915666, 0.9729607931500676, 0.5316143190234538]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,18,0.0672063299695718,0.8273162954866058,"[0.7569534620037882, 1.0, 0.058959530249381, 0.0, 0.6696796751778357, 0.7378429223859987, 0.2020130359597393, 0.2098738843739505, 0.6933699032754593, 0.4867771788358853, 0.4205015487328264, 0.9737760576673364, 0.5457367090852663]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,19,0.0636974891414588,0.8362195960087043,"[0.7569534620037879, 1.0, 0.0589595302493808, 0.0, 0.6696796751778348, 0.7378429223859987, 0.2020130359597394, 0.209873884373951, 0.6648056091099029, 0.4867771788358851, 0.4205015487328263, 0.9737760576673355, 0.545736709085266]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,20,0.0636974891414586,0.8362195960087052,"[0.756953462003788, 1.0, 0.0589595302493806, 0.0, 0.6696796751778348, 0.7378429223859986, 0.202013035959739, 0.209873884373951, 0.6648056091099026, 0.4867771788358852, 0.420501548732826, 0.9737760576673355, 0.5457367090852654]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,21,0.0636974891414592,0.836219596008703,"[0.756953462003788, 1.0, 0.0589595302493809, 0.0, 0.6696796751778351, 0.7378429223859987, 0.2020130359597393, 0.2098738843739511, 0.664805609109903, 0.486777178835885, 0.4205015487328268, 0.9737760576673364, 0.5457367090852661]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,22,0.0625453192523198,0.8391470741089947,"[0.7387296204776723, 1.0, 0.0575400649986712, 0.0, 0.6776322185699729, 0.7200791718204969, 0.2212247691805371, 0.204821118779648, 0.6728754968462685, 0.475057898046612, 0.4103778701049386, 0.9744074055549524, 0.5325979630452828]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,23,0.0604503474961834,0.8444749214814863,"[0.7387296204776721, 1.0, 0.0575400649986706, 0.0, 0.6776322185699732, 0.7431076689014838, 0.1981962720995489, 0.2048211187796476, 0.6728754968462693, 0.4750578980466113, 0.4103778701049383, 0.9744074055549536, 0.5325979630452824]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,24,0.0604503474961832,0.8444749214814876,"[0.7387296204776719, 1.0, 0.0575400649986705, 0.0, 0.6776322185699736, 0.7431076689014837, 0.1981962720995493, 0.2048211187796476, 0.6728754968462686, 0.4750578980466115, 0.4103778701049385, 0.9744074055549532, 0.5325979630452821]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,25,0.0604503474961829,0.8444749214814876,"[0.7387296204776725, 1.0, 0.0575400649986707, 0.0, 0.6776322185699732, 0.7431076689014845, 0.1981962720995493, 0.204821118779648, 0.672875496846268, 0.4750578980466118, 0.4103778701049385, 0.9744074055549526, 0.5325979630452826]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,26,0.0642558172397867,0.8348016702821993,"[0.7439457936130636, 1.0, 0.0763559529807874, 0.0, 0.6641035247293504, 0.7282717802473071, 0.2142040073544139, 0.2206965912524016, 0.6794064248772168, 0.4655735307406933, 0.4221494728392939, 0.9749183528879544, 0.5419294837214803]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,27,0.0612861279865075,0.8423486557083822,"[0.743945793613064, 1.0, 0.0571307291074648, 0.0, 0.6641035247293511, 0.7282717802473081, 0.2142040073544146, 0.2206965912524022, 0.6794064248772174, 0.4655735307406929, 0.4221494728392945, 0.9749183528879548, 0.5227042598481578]",Method D,Triads,ranking_order
Experimental_methods ,all_ranges,False,True,False,170,normed_values_only_modulations,28,0.0611896062450187,0.8425941616693463,"[0.7122039151554779, 1.0, 0.0560908821889629, 0.0, 0.6702172383157594, 0.7150163714970117, 0.2103052407806634, 0.1984784678594453, 0.6852416075607036, 0.4570995411935628, 0.3962646684602198, 0.9753748685646814, 0.5131904233825244]",Method D,Triads,ranking_order
