method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,compared_with,cleaned_method_name
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,19,0.3098125278530457,0.3029526708586142,"[0.5135135135135135, 0.5135135135135135, 0.2432432432432432, 0.0, 0.4594594594594595, 0.1891891891891892, 0.1891891891891892, 0.4594594594594595, 0.5945945945945946, 0.2432432432432432, 0.5945945945945946, 1.0, 0.5675675675675675]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,20,0.32724589184245934,0.27508724434788717,"[0.525, 0.525, 0.25, 0.0, 0.475, 0.25, 0.25, 0.475, 0.6, 0.25, 0.6, 1.0, 0.6]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,21,0.3189694018210845,0.28812311328296136,"[0.5227272727272727, 0.5227272727272727, 0.2272727272727272, 0.0, 0.4772727272727273, 0.25, 0.25, 0.4772727272727273, 0.5909090909090909, 0.2272727272727272, 0.5909090909090909, 1.0, 0.5909090909090909]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,22,0.3171392706262626,0.29105289674219004,"[0.5, 0.5, 0.2045454545454545, 0.0, 0.5, 0.25, 0.25, 0.5, 0.5681818181818182, 0.2045454545454545, 0.5681818181818182, 1.0, 0.5681818181818182]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,23,0.29475056733652066,0.32826790427479796,"[0.5333333333333333, 0.5333333333333333, 0.2222222222222222, 0.0, 0.5111111111111111, 0.2888888888888888, 0.2888888888888888, 0.5111111111111111, 0.5777777777777777, 0.2222222222222222, 0.5777777777777777, 1.0, 0.5777777777777777]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,24,0.2895894447788296,0.33720385665995206,"[0.5686274509803921, 0.5686274509803921, 0.2549019607843137, 0.0, 0.5098039215686274, 0.2941176470588235, 0.2941176470588235, 0.5098039215686274, 0.6078431372549019, 0.2549019607843137, 0.6078431372549019, 1.0, 0.6078431372549019]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,25,0.2879584495216162,0.3400552812319875,"[0.5849056603773585, 0.5849056603773585, 0.2830188679245283, 0.0, 0.490566037735849, 0.320754716981132, 0.320754716981132, 0.490566037735849, 0.6037735849056604, 0.2830188679245283, 0.6037735849056604, 1.0, 0.6226415094339622]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,26,0.2828365611542276,0.34909524722022167,"[0.6111111111111112, 0.6111111111111112, 0.3148148148148148, 0.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.6111111111111112, 0.3148148148148148, 0.6111111111111112, 1.0, 0.6481481481481481]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,27,0.2966020012276679,0.3250947057465397,"[0.6037735849056604, 0.6037735849056604, 0.320754716981132, 0.0, 0.5283018867924528, 0.320754716981132, 0.320754716981132, 0.5283018867924528, 0.6037735849056604, 0.320754716981132, 0.6037735849056604, 1.0, 0.660377358490566]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,28,0.274825636144038,0.36349262391271725,"[0.603448275862069, 0.603448275862069, 0.3103448275862069, 0.0, 0.5344827586206896, 0.3103448275862069, 0.3103448275862069, 0.5344827586206896, 0.5862068965517241, 0.3103448275862069, 0.5862068965517241, 1.0, 0.6379310344827587]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,29,0.2209478464221281,0.4682005078553127,"[0.59375, 0.59375, 0.28125, 0.0, 0.515625, 0.28125, 0.28125, 0.515625, 0.5625, 0.28125, 0.5625, 1.0, 0.5625]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,30,0.2287175192718492,0.45228572323873406,"[0.5882352941176471, 0.5882352941176471, 0.2941176470588235, 0.0, 0.5294117647058824, 0.2794117647058823, 0.2794117647058823, 0.5294117647058824, 0.5882352941176471, 0.2941176470588235, 0.5882352941176471, 1.0, 0.5588235294117647]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,31,0.21367456809984162,0.48333480131541506,"[0.6027397260273972, 0.6027397260273972, 0.2876712328767123, 0.0, 0.5205479452054794, 0.3013698630136986, 0.3013698630136986, 0.5205479452054794, 0.5753424657534246, 0.2876712328767123, 0.5753424657534246, 1.0, 0.5616438356164384]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,True,False,False,normed_values_only_modulations,32,0.2386595486241555,0.4323104249997545,"[0.6455696202531646, 0.6455696202531646, 0.3291139240506329, 0.0, 0.5316455696202531, 0.3164556962025316, 0.3164556962025316, 0.5316455696202531, 0.5949367088607594, 0.3291139240506329, 0.5949367088607594, 1.0, 0.6455696202531646]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,2,-0.13301684157086294,0.6648634469116333,"[0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 1.0, 0.0]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,3,-0.13301684157086294,0.6648634469116333,"[0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 1.0, 0.0]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,4,-0.05053943057678642,0.869759148821678,"[0.625, 0.625, 0.125, 0.0, 0.5, 0.5, 0.5, 0.5, 0.625, 0.125, 0.625, 1.0, 0.25]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,5,-0.02523931256786155,0.9347707842680081,"[0.6, 0.6, 0.1, 0.0, 0.5, 0.6, 0.6, 0.5, 0.8, 0.1, 0.8, 1.0, 0.2]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,6,-0.04840492623643086,0.8752203324941566,"[0.5, 0.5, 0.0, 0.0, 0.5, 0.625, 0.625, 0.5, 0.875, 0.0, 0.875, 1.0, 0.0]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,7,-0.08193134360377186,0.7901710055992784,"[0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.7, 0.0, 0.7, 1.0, 0.0]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,8,-0.037223904448189904,0.9039053544853847,"[0.5833333333333334, 0.5833333333333334, 0.0833333333333333, 0.0, 0.5, 0.5, 0.5, 0.5, 0.75, 0.0833333333333333, 0.75, 1.0, 0.1666666666666666]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,9,-0.02523931256786155,0.9347707842680081,"[0.6, 0.6, 0.1, 0.0, 0.5, 0.6, 0.6, 0.5, 0.8, 0.1, 0.8, 1.0, 0.2]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,10,0.06693008620890492,0.8280165587391373,"[0.75, 0.75, 0.25, 0.0, 0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 0.9166666666666666, 0.25, 0.9166666666666666, 1.0, 0.5]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,11,0.05891628159356341,0.8483801752013359,"[0.7142857142857143, 0.7142857142857143, 0.2142857142857142, 0.0, 0.5, 0.5714285714285714, 0.5714285714285714, 0.5, 0.9285714285714286, 0.2142857142857142, 0.9285714285714286, 1.0, 0.4285714285714285]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,12,0.10654719696309553,0.7290110522183284,"[0.7857142857142857, 0.7857142857142857, 0.2857142857142857, 0.0, 0.5, 0.5714285714285714, 0.5714285714285714, 0.5, 1.0, 0.2857142857142857, 1.0, 1.0, 0.5714285714285714]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,13,0.1408095662363186,0.646350388859979,"[0.875, 0.875, 0.375, 0.0, 0.5, 0.5625, 0.5625, 0.5, 0.9375, 0.375, 0.9375, 1.0, 0.75]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,14,0.11719956501451809,0.702973830678735,"[0.8333333333333334, 0.8333333333333334, 0.3333333333333333, 0.0, 0.5, 0.5, 0.5, 0.5, 0.8888888888888888, 0.3333333333333333, 0.8888888888888888, 1.0, 0.6666666666666666]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,15,0.1055496866824331,0.731463463872043,"[0.8, 0.8, 0.3, 0.0, 0.5, 0.45, 0.45, 0.5, 0.9, 0.3, 0.9, 1.0, 0.6]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,16,0.14270192293847606,0.6418824159697863,"[0.875, 0.875, 0.375, 0.0, 0.5, 0.4583333333333333, 0.4583333333333333, 0.5, 0.9166666666666666, 0.375, 0.9166666666666666, 1.0, 0.75]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,17,0.10591219153419086,0.730571960797428,"[0.8333333333333334, 0.8333333333333334, 0.3333333333333333, 0.0, 0.5, 0.375, 0.375, 0.5, 0.7916666666666666, 0.3333333333333333, 0.7916666666666666, 1.0, 0.6666666666666666]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,18,0.1308091996084293,0.6701406135995486,"[0.875, 0.875, 0.375, 0.0, 0.5, 0.4166666666666667, 0.4166666666666667, 0.5, 0.8333333333333334, 0.375, 0.8333333333333334, 1.0, 0.75]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,19,0.09829277125106739,0.7493743050813477,"[0.8214285714285714, 0.8214285714285714, 0.3214285714285714, 0.0, 0.5, 0.3928571428571428, 0.3928571428571428, 0.5, 0.7857142857142857, 0.3214285714285714, 0.7857142857142857, 1.0, 0.6428571428571429]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,20,0.10297586342087672,0.7378021026325492,"[0.8333333333333334, 0.8333333333333334, 0.3333333333333333, 0.0, 0.5, 0.4666666666666667, 0.4666666666666667, 0.5, 0.8, 0.3333333333333333, 0.8, 1.0, 0.6666666666666666]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,21,0.09669854872456826,0.7533249007929134,"[0.8235294117647058, 0.8235294117647058, 0.3235294117647059, 0.0, 0.5, 0.4705882352941176, 0.4705882352941176, 0.5, 0.7941176470588235, 0.3235294117647059, 0.7941176470588235, 1.0, 0.6470588235294118]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,22,0.0754728505349335,0.8064175658219697,"[0.7941176470588235, 0.7941176470588235, 0.2941176470588235, 0.0, 0.5, 0.4705882352941176, 0.4705882352941176, 0.5, 0.7647058823529411, 0.2941176470588235, 0.7647058823529411, 1.0, 0.5882352941176471]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,23,0.0754728505349335,0.8064175658219697,"[0.7941176470588235, 0.7941176470588235, 0.2941176470588235, 0.0, 0.5, 0.4705882352941176, 0.4705882352941176, 0.5, 0.7647058823529411, 0.2941176470588235, 0.7647058823529411, 1.0, 0.5882352941176471]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,24,0.0933043568544415,0.7617542831411775,"[0.8157894736842105, 0.8157894736842105, 0.3157894736842105, 0.0, 0.5, 0.4473684210526316, 0.4473684210526316, 0.5, 0.7894736842105263, 0.3157894736842105, 0.7894736842105263, 1.0, 0.631578947368421]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,25,0.10477823068601037,0.7333617270485748,"[0.8421052631578947, 0.8421052631578947, 0.3421052631578947, 0.0, 0.5, 0.4736842105263157, 0.4736842105263157, 0.5, 0.7894736842105263, 0.3421052631578947, 0.7894736842105263, 1.0, 0.6842105263157895]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,26,0.10042308465740968,0.7441040287235189,"[0.85, 0.85, 0.35, 0.0, 0.5, 0.475, 0.475, 0.5, 0.75, 0.35, 0.75, 1.0, 0.7]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,27,0.09542503752464358,0.7564847334201842,"[0.8421052631578947, 0.8421052631578947, 0.3421052631578947, 0.0, 0.5, 0.4473684210526316, 0.4473684210526316, 0.5, 0.7368421052631579, 0.3421052631578947, 0.7368421052631579, 1.0, 0.6842105263157895]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,28,0.0871596473822524,0.7770756731518369,"[0.825, 0.825, 0.325, 0.0, 0.5, 0.4, 0.4, 0.5, 0.725, 0.325, 0.725, 1.0, 0.65]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,29,0.057321108300177344,0.8524443702565252,"[0.782608695652174, 0.782608695652174, 0.2826086956521739, 0.0, 0.5, 0.3478260869565217, 0.3478260869565217, 0.5, 0.6739130434782609, 0.2826086956521739, 0.6739130434782609, 1.0, 0.5652173913043478]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,30,0.05528799509509833,0.8576292058703631,"[0.7708333333333334, 0.7708333333333334, 0.2708333333333333, 0.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.6875, 0.2708333333333333, 0.6875, 1.0, 0.5416666666666666]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,31,0.06241808865498502,0.8394704640870517,"[0.78, 0.78, 0.28, 0.0, 0.5, 0.34, 0.34, 0.5, 0.7, 0.28, 0.7, 1.0, 0.56]",numbered_rankings,Method A
Chan's method Vanilla,chan_vanilla,False,False,False,normed_values_only_modulations,32,0.09299093028600253,0.7625339061915161,"[0.8333333333333334, 0.8333333333333334, 0.3333333333333333, 0.0, 0.5, 0.3518518518518518, 0.3518518518518518, 0.5, 0.7222222222222222, 0.3333333333333333, 0.7222222222222222, 1.0, 0.6666666666666666]",numbered_rankings,Method A
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,2,0.3269969392289619,0.27547424292081657,"[0.2560975609756097, 0.2560975609756097, 0.1280487804878048, 0.5670731707317074, 0.2560975609756097, 0.4512195121951219, 0.4512195121951219, 0.2560975609756097, 0.8719512195121949, 0.1280487804878048, 0.8719512195121949, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,3,0.45866481468425657,0.11492480940057428,"[0.1150793650793649, 0.1150793650793649, 0.0861678004535148, 0.3633786848072563, 0.1904761904761904, 0.1865079365079363, 0.1865079365079363, 0.1904761904761904, 0.8917233560090703, 0.0861678004535148, 0.8917233560090703, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,4,0.44258545382417414,0.12990432075077013,"[0.1479729869271598, 0.1479729869271598, 0.0763682614197744, 0.3481540141104351, 0.1886784659548544, 0.2362817785671506, 0.2362817785671506, 0.1886784659548544, 0.8711060817869701, 0.0763682614197744, 0.8711060817869705, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,5,0.37642337105719087,0.20489599311176682,"[0.2134432237560611, 0.2134432237560609, 0.1024488594617024, 0.4672078320360239, 0.2554659674942698, 0.3853047997744684, 0.3853047997744684, 0.2554659674942696, 0.8475383671666417, 0.1024488594617025, 0.8475383671666414, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,6,0.4037223322246304,0.17129267322393438,"[0.1981854451027549, 0.1981854451027549, 0.118213361973928, 0.416663991175507, 0.2441036365553697, 0.3222545516547178, 0.3222545516547179, 0.2441036365553697, 0.8710323838834266, 0.118213361973928, 0.8710323838834266, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,7,0.43986014271985263,0.13256541816507916,"[0.1603407847027545, 0.1603407847027545, 0.1130938086394322, 0.3516536782459322, 0.2121616923169901, 0.2617365233496267, 0.2617365233496269, 0.2121616923169901, 0.8899323632190071, 0.1130938086394322, 0.8899323632190068, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,8,0.4470035511332511,0.12566606688554507,"[0.1587729385674112, 0.1587729385674112, 0.0904043012263625, 0.302043271015401, 0.2058285651892368, 0.2455895154698607, 0.2455895154698607, 0.2058285651892368, 0.8761695056479293, 0.0904043012263625, 0.8761695056479293, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,9,0.4925307245237245,0.08727825919865723,"[0.0893907719345698, 0.0893907719345698, 0.0018778761263901, 0.1698424378712935, 0.1450252828880145, 0.1124912923688982, 0.112491292368898, 0.1450252828880147, 0.8528008973400459, 0.0018778761263899, 0.8528008973400459, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,10,0.4890630138900664,0.08987374380322181,"[0.0803029535434502, 0.0803029535434507, 0.0059493329756672, 0.2343049079849768, 0.1465747074074442, 0.1437294057219628, 0.1437294057219626, 0.1465747074074442, 0.8460109347514693, 0.005949332975667, 0.8460109347514693, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,11,0.48664482390910374,0.09171479175804838,"[0.1059530401202229, 0.1059530401202226, 0.0, 0.2154461972074356, 0.1536792097708587, 0.1624433276817256, 0.1624433276817253, 0.1536792097708587, 0.8274055594960343, 0.0, 0.8274055594960343, 1.0, 0.018900619038163]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,12,0.5018422869733782,0.0805655291231739,"[0.0961374765460326, 0.096137476546033, 0.0, 0.1561504992781081, 0.1288075066577064, 0.1226287978602947, 0.1226287978602947, 0.1288075066577067, 0.833320375129694, 0.0, 0.833320375129694, 1.0, 0.02525197863811]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,13,0.49327834329677706,0.08672553582900974,"[0.1071968967886694, 0.1071968967886691, 3.3079089223889427e-16, 0.1884329611836417, 0.1255696393916004, 0.1521446539321713, 0.1521446539321716, 0.1255696393916007, 0.8270902083922086, 0.0, 0.8270902083922086, 1.0, 0.0284489163433242]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,14,0.4951897983770622,0.0853233629910128,"[0.1012990932824573, 0.1012990932824573, 0.0, 0.1756648692705824, 0.1038106369714562, 0.1652441337241909, 0.1652441337241909, 0.1038106369714562, 0.8321438678333452, 0.0, 0.8321438678333452, 1.0, 0.0229436404452754]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,15,0.4926655842163098,0.08717837680261127,"[0.0928009884066319, 0.0928009884066319, 3.8599182604684253e-16, 0.210277760851511, 0.1268225787645882, 0.1758223746035471, 0.1758223746035471, 0.1268225787645882, 0.8175021916981681, 0.0, 0.8175021916981673, 1.0, 0.0161930209909849]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,16,0.49590103775057637,0.08480564528433482,"[0.0917089421114144, 0.091708942111414, 0.0, 0.1714221059023033, 0.1028046823372891, 0.1655503328555603, 0.1655503328555603, 0.1028046823372891, 0.8285051635395081, 0.0, 0.8285051635395072, 1.0, 0.0115029938976951]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,17,0.49256877578967584,0.08725006894784983,"[0.1009171442294183, 0.1009171442294175, 0.0, 0.1814378160374145, 0.1066968342122365, 0.1685613267828246, 0.1685613267828246, 0.1066968342122374, 0.8171731901337315, 0.0, 0.8171731901337306, 1.0, 0.0181843557329235]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,18,0.5040755475932157,0.07901046708572587,"[0.0988058861095481, 0.0988058861095481, 0.0, 0.1685798220607512, 0.1117486813325377, 0.159585913172872, 0.1595859131728711, 0.1117486813325377, 0.8133015212795264, 0.0, 0.8133015212795264, 1.0, 0.0365978428272699]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,19,0.4954105805950191,0.08516242057027294,"[0.0935907969596224, 0.0935907969596234, 0.0, 0.1658773954630408, 0.0902874288959274, 0.1596432479695824, 0.1596432479695824, 0.0902874288959274, 0.8216117414942928, 0.0, 0.8216117414942928, 1.0, 0.0125464370922558]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,20,0.4940499216374351,0.08615763548628419,"[0.1055346087968269, 0.1055346087968269, 0.0, 0.1884582423312676, 0.1178560491199353, 0.170996236682952, 0.170996236682951, 0.1178560491199353, 0.8046769812656694, 0.0, 0.8046769812656694, 1.0, 0.0283768835532292]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,21,0.49648510914224536,0.08438212077207183,"[0.1019124693846487, 0.1019124693846498, 0.0, 0.1652772531772439, 0.1105274833704696, 0.1632423222750112, 0.1632423222750112, 0.1105274833704696, 0.8084341116177943, 0.0, 0.8084341116177933, 1.0, 0.0225363286376628]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,22,0.49357522528853953,0.08650671879094148,"[0.1135343028523609, 0.1135343028523609, 0.0, 0.1599786086978852, 0.1162257786840281, 0.165811653162872, 0.165811653162872, 0.1162257786840281, 0.7980998968865619, 0.0, 0.7980998968865619, 1.0, 0.0283200428445372]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,23,0.4950820686834163,0.08540197033062506,"[0.1212102658220639, 0.1212102658220639, 1.1232642860697712e-15, 0.1545223858638296, 0.1312122451557498, 0.1711038316767507, 0.1711038316767507, 0.1312122451557487, 0.7920111018305123, 0.0, 0.7920111018305112, 1.0, 0.0379816117725977]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,24,0.49123771789602866,0.08823991762861741,"[0.1308374188828973, 0.1308374188828973, 0.0, 0.144441869372262, 0.1354489599487264, 0.172893430397943, 0.172893430397943, 0.1354489599487264, 0.7858263401201678, 0.0, 0.7858263401201678, 1.0, 0.0384823147557249]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,25,0.4879339783664941,0.09073012355261333,"[0.1359099970531066, 0.1359099970531055, 0.0, 0.1345930191016469, 0.1344776183621042, 0.1653619691919718, 0.1653619691919707, 0.1344776183621042, 0.7761939994240398, 1.1873376139563689e-15, 0.7761939994240398, 1.0, 0.0356211087004606]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,26,0.49052908285140745,0.08877004046306189,"[0.1335051764936875, 0.1335051764936875, 1.2401867450598153e-15, 0.1255188271673583, 0.117607388479334, 0.1585706195924633, 0.1585706195924633, 0.117607388479334, 0.7791849257362085, 0.0, 0.7791849257362085, 1.0, 0.0370765987512566]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,27,0.4858511565869793,0.09232463730756436,"[0.1375158977563034, 0.1375158977563047, 0.0, 0.125888391441582, 0.1204110279162724, 0.1626733646420658, 0.1626733646420658, 0.1204110279162724, 0.77314634143397, 0.0, 0.77314634143397, 1.0, 0.0321356461321686]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,28,0.48029082781446153,0.09667529820772439,"[0.1417717351839678, 0.1417717351839678, 0.0, 0.1238521179694854, 0.1219965779800517, 0.1704693515628147, 0.1704693515628134, 0.1219965779800517, 0.7699082529228923, 0.0, 0.7699082529228923, 1.0, 0.0249873253883109]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,29,0.4806037845484228,0.09642677591014041,"[0.1434378179743392, 0.1434378179743405, 0.0, 0.1251241969671411, 0.124307714005678, 0.1728321701232935, 0.1728321701232935, 0.124307714005678, 0.7626481813539624, 0.0, 0.7626481813539624, 1.0, 0.0284079184869147]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,30,0.48274107068721783,0.0947412028293933,"[0.1438446954777616, 0.1438446954777616, 0.0, 0.1287943881867267, 0.1255980035981733, 0.1747675755443958, 0.1747675755443958, 0.1255980035981733, 0.7576479117534406, 0.0, 0.757647911753442, 1.0, 0.0347263364660183]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,31,0.4823470739757148,0.09505040075999394,"[0.1463229161454229, 0.1463229161454229, 0.0, 0.1268536415340454, 0.1255542669412224, 0.1727609662526225, 0.1727609662526225, 0.1255542669412224, 0.7508127881282527, 0.0, 0.7508127881282527, 1.0, 0.0370872943039604]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,True,normed_values_normed_weighted_modulations,32,0.4811718633645361,0.09597677498191866,"[0.1561761642216637, 0.1561761642216637, 0.0, 0.1221999112840074, 0.1290125430628689, 0.1891874837636555, 0.1891874837636555, 0.1290125430628689, 0.744462528978817, 0.0, 0.744462528978817, 1.0, 0.0461568560905965]",ranking_order,Method E
Experimental_methods ,all_ranges,True,True,False,normed_values_only_modulations,2,-0.08451542547285162,0.7836920984025225,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,True,True,False,normed_values_only_modulations,3,-0.08451542547285272,0.7836920984025201,"[1.0, 1.0, 5.921189464667488e-15, 5.921189464667488e-15, 1.0, 1.0, 1.0, 1.0, 2.960594732333744e-15, 5.921189464667488e-15, 0.0, 1.0, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,True,True,False,normed_values_only_modulations,4,-0.11534367223516287,0.7074895921349016,"[0.8571428571428553, 0.8571428571428579, 0.1428571428571446, 0.1428571428571446, 0.8571428571428579, 0.8571428571428579, 0.8571428571428553, 0.8571428571428553, 0.0, 0.1428571428571446, 0.0, 0.7142857142857132, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,True,True,False,normed_values_only_modulations,5,-0.021601173461432116,0.9441590296910674,"[0.8200000000000012, 0.8199999999999984, 0.1999999999999991, 0.0, 0.700000000000002, 0.6200000000000007, 0.6200000000000007, 0.700000000000002, 0.0999999999999988, 0.1999999999999977, 0.1000000000000002, 0.7200000000000009, 1.0]",ranking_order,Method D
