method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,cleaned_method_name,exp_with,compared_with
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,20,0.2020306713619551,0.5080265479705883,"[0.3257894766617085, 0.3257894766617085, 0.0, 0.1210468748106803, 0.2372226120677132, 0.4617639221414821, 0.4617639221414821, 0.2372226120677132, 0.489048445222022, 0.0, 0.489048445222022, 1.0, 0.2657491366257794]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,21,0.1869935878278759,0.540725849365234,"[0.3322407162638593, 0.3322407162638593, 0.0, 0.0134431037843594, 0.2120325234994531, 0.4547946380822401, 0.4547946380822401, 0.2120325234994531, 0.4948122452066117, 0.0, 0.4948122452066117, 1.0, 0.2388309687799867]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,22,0.1632893459920718,0.5940158127018955,"[0.3718892181064678, 0.3718892181064678, 0.0194091502597075, 0.0, 0.2198706347178156, 0.4482261627052091, 0.4482261627052091, 0.2198706347178156, 0.4862346933112657, 0.0194091502597075, 0.4862346933112657, 1.0, 0.2519952416449238]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,23,0.1672871639974338,0.5848859356378694,"[0.3913736213496865, 0.3913736213496865, 0.0258624765766261, 0.0, 0.2795878469044666, 0.4498154740488466, 0.4498154740488466, 0.2795878469044666, 0.5002797853958167, 0.0258624765766261, 0.5002797853958167, 1.0, 0.2775422134814347]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,24,0.1294947253083802,0.6732893943970456,"[0.4299939072321829, 0.4299939072321829, 0.0497157044377921, 0.0, 0.2945003026547295, 0.4602172649324236, 0.4602172649324236, 0.2945003026547295, 0.4988192687727407, 0.0497157044377921, 0.4988192687727407, 1.0, 0.2755798780475342]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,25,0.0998971467277665,0.7454042255367629,"[0.458407978749153, 0.458407978749153, 0.0649477680787336, 0.0, 0.3041965108325091, 0.4218764490734694, 0.4218764490734694, 0.3041965108325091, 0.4854688677591685, 0.0649477680787336, 0.4854688677591685, 1.0, 0.270163816957025]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,26,0.1052012618991636,0.7323206326991233,"[0.475944255046708, 0.475944255046708, 0.0937720777729241, 0.0, 0.2781212223691299, 0.4345570144303813, 0.4345570144303813, 0.2781212223691299, 0.5025886597326414, 0.0937720777729241, 0.5025886597326414, 1.0, 0.2935101253487959]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,27,0.0783094420684841,0.7992728274489469,"[0.5011662407748254, 0.5011662407748254, 0.1110870930381568, 0.0, 0.2994062688059002, 0.4605048348631647, 0.4605048348631647, 0.2994062688059002, 0.5004169077541766, 0.1110870930381568, 0.5004169077541766, 1.0, 0.2950829596098337]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,28,0.036122053873546,0.9067385196271732,"[0.4983463139238244, 0.4983463139238244, 0.1009960304624925, 0.0, 0.3030648651209465, 0.4954721469925177, 0.4954721469925177, 0.3030648651209465, 0.4845251736979066, 0.1009960304624925, 0.4845251736979066, 1.0, 0.2474984217086104]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,29,0.0309680745491559,0.9200038334784444,"[0.514013303198738, 0.514013303198738, 0.0982579747549307, 0.0, 0.3098709469546322, 0.503939489590179, 0.503939489590179, 0.3098709469546322, 0.4453651553189658, 0.0982579747549307, 0.4453651553189658, 1.0, 0.2741347896261606]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,30,0.028579041363319,0.926159393751004,"[0.5213461955110351, 0.5213461955110351, 0.0831579803532001, 0.0, 0.3186062702877913, 0.5204235068643782, 0.5204235068643782, 0.3186062702877913, 0.4099425194548525, 0.0831579803532001, 0.4099425194548525, 1.0, 0.2937142685701193]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,31,0.0157820012883033,0.959188799528238,"[0.542284103803909, 0.542284103803909, 0.0941375908382608, 0.0, 0.3305981581802233, 0.5151768371969919, 0.5151768371969919, 0.3305981581802233, 0.3883247340233436, 0.0941375908382608, 0.3883247340233436, 1.0, 0.3104725794048356]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,True,normed_values_normed_weighted_modulations,32,-0.0058603773313955,0.9848405744072712,"[0.5638072837486461, 0.5638072837486461, 0.0954506430134342, 0.0, 0.3409186788677047, 0.5655356426004313, 0.5655356426004313, 0.3409186788677047, 0.3785991428183187, 0.0954506430134342, 0.3785991428183187, 1.0, 0.3180824093774527]",Method C,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,2,-0.0256524429109074,0.9337051681430276,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,3,0.5160077227514799,0.0710541626219206,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,4,0.4586982132945597,0.1148949646499229,"[0.5, 0.5, 0.25, 0.0, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.5, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,5,0.3849613654311464,0.1939777416060116,"[0.5, 0.5, 0.0, 0.0, 0.75, 0.25, 0.25, 0.75, 0.25, 0.0, 0.25, 0.75, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,6,0.5260559266615598,0.0648037801358285,"[0.2, 0.2, 0.0, 0.0, 0.6, 0.2, 0.2, 0.6, 0.0, 0.0, 0.0, 0.4, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,7,0.3184704253495702,0.2889202113639269,"[0.4285714285714285, 0.4285714285714285, 0.2857142857142857, 0.2857142857142857, 0.7142857142857143, 0.4285714285714285, 0.4285714285714285, 0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.4285714285714285, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,8,0.2562203494576376,0.3981267759629587,"[0.5714285714285714, 0.5714285714285714, 0.1428571428571428, 0.0, 0.5714285714285714, 0.4285714285714285, 0.4285714285714285, 0.5714285714285714, 0.0, 0.1428571428571428, 0.0, 0.5714285714285714, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,9,0.4589637407084461,0.1146578766934619,"[0.5, 0.5, 0.25, 0.0, 0.625, 0.25, 0.25, 0.625, 0.25, 0.25, 0.25, 0.75, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,10,0.3089282971731868,0.3044072245146142,"[0.5555555555555556, 0.5555555555555556, 0.1111111111111111, 0.0, 0.7777777777777778, 0.2222222222222222, 0.2222222222222222, 0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,11,0.2868766593934626,0.3419538132802298,"[0.625, 0.625, 0.125, 0.0, 0.75, 0.25, 0.25, 0.75, 0.125, 0.125, 0.125, 1.0, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,12,0.3848478962799806,0.1941203968717669,"[0.4545454545454545, 0.4545454545454545, 0.1818181818181818, 0.0, 0.5454545454545454, 0.1818181818181818, 0.1818181818181818, 0.5454545454545454, 0.0, 0.1818181818181818, 0.0, 0.6363636363636364, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,13,0.3376693249636837,0.259169450908123,"[0.5, 0.5, 0.2, 0.0, 0.6, 0.4, 0.4, 0.6, 0.0, 0.2, 0.0, 0.7, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,14,0.1598849310559829,0.6018341467341117,"[0.6363636363636364, 0.6363636363636364, 0.2727272727272727, 0.1818181818181818, 0.8181818181818182, 0.7272727272727273, 0.7272727272727273, 0.8181818181818182, 0.0, 0.2727272727272727, 0.0, 0.7272727272727273, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,15,0.1886859642679644,0.5370012955035287,"[0.6363636363636364, 0.6363636363636364, 0.1818181818181818, 0.0909090909090909, 0.9090909090909092, 0.6363636363636364, 0.6363636363636364, 0.9090909090909092, 0.0, 0.1818181818181818, 0.0, 0.9090909090909092, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,16,0.1929005327331688,0.5277742679089217,"[0.6923076923076923, 0.6923076923076923, 0.2307692307692307, 0.0, 0.7692307692307693, 0.6153846153846154, 0.6153846153846154, 0.7692307692307693, 0.1538461538461538, 0.2307692307692307, 0.1538461538461538, 1.0, 0.9230769230769232]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,17,0.0650520548234775,0.8327803475832369,"[0.7692307692307693, 0.7692307692307693, 0.2307692307692307, 0.1538461538461538, 0.8461538461538461, 0.7692307692307693, 0.7692307692307693, 0.8461538461538461, 0.0, 0.2307692307692307, 0.0, 1.0, 0.9230769230769232]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,18,0.1656400292602772,0.5886407565487829,"[0.7142857142857143, 0.7142857142857143, 0.2142857142857142, 0.0, 0.7857142857142857, 0.6428571428571429, 0.6428571428571429, 0.7857142857142857, 0.0, 0.2142857142857142, 0.0, 1.0, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,19,0.0523590987072681,0.8651076685092417,"[0.7333333333333333, 0.7333333333333333, 0.2, 0.0, 0.7333333333333333, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.0, 0.2, 0.0, 1.0, 0.8]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,20,0.0864145656918353,0.7789386508140104,"[0.8125, 0.8125, 0.25, 0.0625, 0.8125, 0.75, 0.75, 0.8125, 0.0, 0.25, 0.0, 1.0, 1.0]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,21,0.0501091797186112,0.8708595361442174,"[0.7647058823529411, 0.7647058823529411, 0.2941176470588235, 0.1176470588235294, 0.8235294117647058, 0.7647058823529411, 0.7647058823529411, 0.8235294117647058, 0.0, 0.2941176470588235, 0.0, 1.0, 0.8823529411764706]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,22,0.0352997686400037,0.9088535082704527,"[0.75, 0.75, 0.2, 0.05, 0.7, 0.7, 0.7, 0.7, 0.0, 0.2, 0.0, 1.0, 0.8]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,23,0.0012168534151567,0.996852129631331,"[0.7916666666666666, 0.7916666666666666, 0.2083333333333333, 0.0, 0.6666666666666666, 0.7083333333333334, 0.7083333333333334, 0.6666666666666666, 0.0833333333333333, 0.2083333333333333, 0.0833333333333333, 1.0, 0.75]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,24,-0.0048956998907665,0.987335772233722,"[0.8, 0.8, 0.24, 0.0, 0.68, 0.76, 0.76, 0.68, 0.08, 0.24, 0.08, 1.0, 0.76]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,25,0.0098409708869897,0.9745460961660144,"[0.7857142857142857, 0.7857142857142857, 0.25, 0.0, 0.6785714285714286, 0.7857142857142857, 0.7857142857142857, 0.6785714285714286, 0.1428571428571428, 0.25, 0.1428571428571428, 1.0, 0.75]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,26,-0.0206649410042703,0.9465761044384104,"[0.7857142857142857, 0.7857142857142857, 0.25, 0.0, 0.6785714285714286, 0.8214285714285714, 0.8214285714285714, 0.6785714285714286, 0.1071428571428571, 0.25, 0.1071428571428571, 1.0, 0.7142857142857143]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,27,-0.0064917302091418,0.9832076085975432,"[0.7941176470588235, 0.7941176470588235, 0.2941176470588235, 0.0, 0.6176470588235294, 0.7352941176470589, 0.7352941176470589, 0.6176470588235294, 0.2058823529411764, 0.2941176470588235, 0.2058823529411764, 1.0, 0.7058823529411765]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,28,-0.0355605532111382,0.908182687311472,"[0.8611111111111112, 0.8611111111111112, 0.3055555555555556, 0.0, 0.6388888888888888, 0.7777777777777778, 0.7777777777777778, 0.6388888888888888, 0.1944444444444444, 0.3055555555555556, 0.1944444444444444, 1.0, 0.75]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,29,-0.0675792672858643,0.8263711057288351,"[0.825, 0.825, 0.225, 0.0, 0.625, 0.75, 0.75, 0.625, 0.175, 0.225, 0.175, 1.0, 0.65]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,30,-0.0801724252767315,0.7945881705014651,"[0.8095238095238095, 0.8095238095238095, 0.2142857142857142, 0.0, 0.6428571428571429, 0.7380952380952381, 0.7380952380952381, 0.6428571428571429, 0.1428571428571428, 0.2142857142857142, 0.1428571428571428, 1.0, 0.6190476190476191]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,31,-0.0791296329242702,0.7972096043902976,"[0.8409090909090909, 0.8409090909090909, 0.25, 0.0, 0.6363636363636364, 0.7727272727272727, 0.7727272727272727, 0.6363636363636364, 0.1590909090909091, 0.25, 0.1590909090909091, 1.0, 0.6590909090909091]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,all_modulations_weight,False,False,normed_values_only_modulations,32,-0.0710580457010067,0.8175648543830165,"[0.86, 0.86, 0.28, 0.0, 0.6, 0.78, 0.78, 0.6, 0.22, 0.28, 0.22, 1.0, 0.68]",Method B,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,4,0.0708115991650332,0.8181880777811412,"[0.3811852632106943, 0.3811852632106943, 0.0534697665086649, 0.0, 0.334449376771249, 0.4970029844757104, 0.4970029844757104, 0.334449376771249, 1.0, 0.0534697665086649, 1.0, 0.668898753542498, 0.1048288843393563]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,5,0.0281872966950486,0.9271691291015436,"[0.3173681849571155, 0.3173681849571155, 0.0500635086739442, 0.1038147311564601, 0.3789039837278272, 0.5772648806624364, 0.5772648806624364, 0.3789039837278272, 1.0, 0.0500635086739442, 1.0, 0.636728220447435, 0.0]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,6,0.0398173653425586,0.8972410305487708,"[0.3156774653385059, 0.3156774653385059, 0.0284975057710467, 0.0587205485887807, 0.353893731407926, 0.5277912122726669, 0.5277912122726669, 0.353893731407926, 1.0, 0.0284975057710467, 1.0, 0.6386183059856855, 0.0]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,7,0.0547407132473255,0.859025788531014,"[0.2993090571768681, 0.2993090571768681, 0.0073853385885336, 0.0151436577660377, 0.3142108102808426, 0.4827985025602507, 0.4827985025602507, 0.3142108102808426, 1.0, 0.0073853385885336, 1.0, 0.6043960363314824, 0.0]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,8,0.055649714923,0.8567063592878856,"[0.301834306769378, 0.301834306769378, 0.0005539644835661, 0.0011380842918423, 0.3103886419377618, 0.4682074872402624, 0.4682074872402624, 0.3103886419377618, 1.0, 0.0005539644835661, 1.0, 0.6038611099078687, 0.0]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,9,0.0803191426766526,0.7942195021897894,"[0.3818563631243936, 0.3818563631243936, 0.0638296481734526, 0.0, 0.3269607124019837, 0.4620280192046551, 0.4620280192046551, 0.3269607124019837, 1.0, 0.0638296481734526, 1.0, 0.6391224379021342, 0.1247357616508247]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,10,0.0749428096705567,0.8077541717378797,"[0.3428808580779228, 0.3428808580779228, 0.042059375587074, 0.0, 0.3097449025973597, 0.475567510618013, 0.475567510618013, 0.3097449025973597, 1.0, 0.042059375587074, 1.0, 0.6023073757965178, 0.0820072000924181]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,11,0.0737593887421242,0.8107401381204404,"[0.3770654840649027, 0.3770654840649027, 0.058396055727056, 0.0, 0.3275930169142253, 0.5036969576793223, 0.5036969576793223, 0.3275930169142253, 1.0, 0.058396055727056, 1.0, 0.6386758806503571, 0.1141299352439421]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,12,0.0863553361995124,0.7790867930801079,"[0.399511258882007, 0.399511258882007, 0.0813012573979964, 0.0, 0.3274175489292965, 0.4962092877919823, 0.4962092877919823, 0.3274175489292965, 1.0, 0.0813012573979964, 1.0, 0.6410490706700872, 0.1588852945156895]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,13,0.0847851514875294,0.7830165633388945,"[0.4019017905936174, 0.4019017905936174, 0.0825374713377069, 0.0, 0.3273901515309447, 0.5168910471829773, 0.5168910471829773, 0.3273901515309447, 1.0, 0.0825374713377069, 1.0, 0.6413903333034059, 0.161876614193254]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,14,0.0860888655782644,0.7797533628963348,"[0.3930287853140142, 0.3930287853140142, 0.0818763567159311, 0.0, 0.3179332119402954, 0.5372016928562182, 0.5372016928562182, 0.3179332119402954, 1.0, 0.0818763567159311, 1.0, 0.6238068103161051, 0.1610551366321152]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,15,0.0720937178317021,0.8149468901554785,"[0.3658443430764119, 0.3658443430764119, 0.0550137726196944, 0.0, 0.3174789895362022, 0.5429942763426732, 0.5429942763426732, 0.3174789895362022, 1.0, 0.0550137726196944, 1.0, 0.6216485127905098, 0.1081174153406176]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,16,0.0770220162123626,0.8025138151771113,"[0.3858356101732887, 0.3858356101732887, 0.0703608479111172, 0.0, 0.3226755070232853, 0.5508510821967905, 0.5508510821967905, 0.3226755070232853, 1.0, 0.0703608479111172, 1.0, 0.6307154325039801, 0.1382676783366909]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,17,0.0764324761186441,0.8039989079379821,"[0.3968544096663483, 0.3968544096663483, 0.0745162797239158, 0.0, 0.3288781352843468, 0.5524421168778582, 0.5524421168778582, 0.3288781352843468, 1.0, 0.0745162797239158, 1.0, 0.6444091333781307, 0.1467459145970677]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,18,0.0803939894913234,0.7940314438853067,"[0.4093278222808631, 0.4093278222808631, 0.0855803218983951, 0.0, 0.3310645653244614, 0.5641039825428961, 0.5641039825428961, 0.3310645653244614, 1.0, 0.0855803218983951, 1.0, 0.648497441138065, 0.1682809217805502]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,19,0.0803337990243913,0.7941826761966946,"[0.4069658057968989, 0.4069658057968989, 0.0844795033188191, 0.0, 0.3292051540000459, 0.5638340914271456, 0.5638340914271456, 0.3292051540000459, 1.0, 0.0844795033188191, 1.0, 0.6446814127558312, 0.1664049294836472]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,20,0.074118700113091,0.8098332850943449,"[0.3954241757474648, 0.3954241757474648, 0.0723495640427823, 0.0, 0.329922515063786, 0.5627106326267889, 0.5627106326267889, 0.329922515063786, 1.0, 0.0723495640427823, 1.0, 0.6460274108444809, 0.1423519695982791]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,21,0.0741563972363059,0.8097381553318066,"[0.4012073079741094, 0.4012073079741094, 0.0749362573403221, 0.0, 0.3327387142720654, 0.5621747493627811, 0.5621747493627811, 0.3327387142720654, 1.0, 0.0749362573403221, 1.0, 0.6515099972613795, 0.1476580639153455]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,22,0.071229857799648,0.8171304277759436,"[0.4247875873537837, 0.4247875873537837, 0.0834219963722404, 0.0, 0.3485791614864077, 0.574616717579357, 0.574616717579357, 0.3485791614864077, 1.0, 0.0834219963722404, 1.0, 0.6821520691426597, 0.1642400362682652]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,23,0.0699761490024463,0.8203015261377478,"[0.4189480710290818, 0.4189480710290818, 0.0785940563758498, 0.0, 0.3477903305829846, 0.5651426656818446, 0.5651426656818446, 0.3477903305829846, 1.0, 0.0785940563758498, 1.0, 0.6799002335757504, 0.1546165459636171]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,24,0.0695983091165353,0.8212577201019269,"[0.4220253830684528, 0.4220253830684528, 0.079156511192944, 0.0, 0.3501095604348428, 0.5610063855916952, 0.5610063855916952, 0.3501095604348428, 1.0, 0.079156511192944, 1.0, 0.6845059822342897, 0.1558303263456343]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,25,0.0674762291223279,0.8266322289831365,"[0.4326724256868996, 0.4326724256868996, 0.0806395224979759, 0.0, 0.3594728139372574, 0.5512905088189153, 0.5512905088189153, 0.3594728139372574, 1.0, 0.0806395224979759, 1.0, 0.7029384705713196, 0.1587348899688556]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,26,0.0733671913142615,0.8117302393334918,"[0.442661795323565, 0.442661795323565, 0.0919023197588133, 0.0, 0.3579984361785813, 0.554469416107422, 0.554469416107422, 0.3579984361785813, 1.0, 0.0919023197588133, 1.0, 0.7004907982835317, 0.181097735703775]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,27,0.0704655413176324,0.8190633680587371,"[0.4477608113192914, 0.4477608113192914, 0.0918332471677769, 0.0, 0.363674425884477, 0.5618384612626248, 0.5618384612626248, 0.363674425884477, 1.0, 0.0918332471677769, 1.0, 0.7106861132332809, 0.180802869219549]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,28,0.0649821370694983,0.8329578025373092,"[0.4413607802118836, 0.4413607802118836, 0.0832995152725336, 0.0, 0.36580194185306, 0.5666257946485705, 0.5666257946485705, 0.36580194185306, 1.0, 0.0832995152725336, 1.0, 0.7147475998252552, 0.1639346128268016]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,29,0.064366680522842,0.8345201773172137,"[0.4547949207508316, 0.4547949207508316, 0.089863685507279, 0.0, 0.3726062015517177, 0.578728072700606, 0.578728072700606, 0.3726062015517177, 1.0, 0.089863685507279, 1.0, 0.7279671166180943, 0.177014117216722]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,30,0.0645289545909133,0.8341081799670856,"[0.4550765686801244, 0.4550765686801244, 0.0906940881994235, 0.0, 0.371963281477408, 0.5838910189110073, 0.5838910189110073, 0.371963281477408, 1.0, 0.0906940881994235, 1.0, 0.7265222694165431, 0.1787113456077326]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,31,0.0652524739208509,0.8322717137752542,"[0.4624320903935539, 0.4624320903935539, 0.0944519088879831, 0.0, 0.375617426693791, 0.5801332956654626, 0.5801332956654626, 0.375617426693791, 1.0, 0.0944519088879831, 1.0, 0.7338577836723594, 0.1861469876849906]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,32,0.06448503520871,0.8342196829663123,"[0.4687876084072221, 0.4687876084072221, 0.0979793805529169, 0.0, 0.3788245804519528, 0.5953904148461955, 0.5953904148461955, 0.3788245804519528, 1.0, 0.0979793805529169, 1.0, 0.7397809900413762, 0.1929917831194009]",Method E,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,4,0.3211045328808589,0.2847266635446406,"[0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 1.0]",Method D,Triads,numbered_rankings
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,5,0.1738729577771854,0.569969258514571,"[0.9545454545454556, 0.9545454545454556, 0.5, 0.0, 0.4545454545454554, 0.4545454545454554, 0.4545454545454554, 0.4545454545454554, 0.6818181818181831, 0.5, 0.6818181818181831, 0.9090909090909108, 1.0]",Method D,Triads,numbered_rankings
