method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,cap,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,compared_with,cleaned_method_name
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,2,-0.0845154254728516,0.7836920984025225,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,3,-0.0845154254728518,0.7836920984025219,"[1.0, 1.0, 1.4802973661668697e-15, 1.4802973661668697e-15, 1.0, 1.0, 1.0, 1.0, 1.4802973661668697e-15, 1.4802973661668697e-15, 0.0, 1.0, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,4,-0.115343672235162,0.7074895921349041,"[0.8571428571428575, 0.8571428571428575, 0.1428571428571425, 0.1428571428571425, 0.8571428571428575, 0.8571428571428575, 0.8571428571428575, 0.8571428571428575, 0.0, 0.1428571428571425, 0.0, 0.714285714285715, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,5,-0.0216011734614321,0.9441590296910674,"[0.8200000000000001, 0.8200000000000001, 0.1999999999999988, 0.0, 0.700000000000001, 0.6199999999999998, 0.6199999999999998, 0.700000000000001, 0.0999999999999987, 0.1999999999999988, 0.1000000000000001, 0.7199999999999999, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,6,-0.0323455719782863,0.9164564306257472,"[0.8411764705882353, 0.8411764705882353, 0.1764705882352937, 0.0, 0.735294117647061, 0.6647058823529405, 0.6647058823529426, 0.7352941176470589, 0.0882352941176474, 0.1764705882352937, 0.0882352941176474, 0.752941176470589, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,7,-0.0699157078542733,0.8204544683520046,"[0.8457142857142849, 0.8457142857142849, 0.1999999999999993, 0.0285714285714269, 0.7428571428571432, 0.6742857142857144, 0.6742857142857144, 0.7428571428571432, 0.0, 0.1999999999999993, 0.0, 0.7600000000000005, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,8,-0.0581624695106507,0.8503003194042417,"[0.9216216216216224, 0.9216216216216238, 0.1621621621621631, 0.0, 0.8243243243243256, 0.759459459459462, 0.7594594594594606, 0.8243243243243241, 0.0405405405405397, 0.1621621621621631, 0.0405405405405382, 0.9081081081081066, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,9,-0.0253724997265857,0.9344272342614538,"[0.9216216216216212, 0.9216216216216212, 0.1621621621621607, 0.0, 0.8243243243243252, 0.7594594594594605, 0.7594594594594605, 0.8243243243243252, 0.0765765765765761, 0.1621621621621607, 0.0765765765765761, 0.9891891891891887, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,10,-0.0063861931865729,0.983480571323228,"[0.9096916299559464, 0.9096916299559464, 0.1982378854625551, 0.0, 0.7907488986784146, 0.7114537444933933, 0.7114537444933933, 0.7907488986784146, 0.1284875183553606, 0.1982378854625551, 0.1284875183553606, 0.9647577092511032, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,11,0.0094094880512849,0.975661833501248,"[0.8959861057506763, 0.8959861057506763, 0.2103434967194128, 0.0, 0.7813585488228482, 0.745465071401003, 0.745465071401003, 0.7813585488228482, 0.1431236330888977, 0.2103434967194128, 0.1431236330888977, 1.0, 0.9830181397143968]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,12,-0.0156221993931527,0.9596017324891004,"[0.8944298080541957, 0.8944298080541957, 0.2051185547610098, 0.0, 0.7826496048174615, 0.7476477229958607, 0.7476477229958607, 0.7826496048174615, 0.0691883076151063, 0.2051185547610098, 0.0691883076151063, 0.9751599548362806, 1.0]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,13,-0.0194797299609434,0.9496365696440564,"[0.8828500306514825, 0.8828500306514825, 0.1989745685571499, 0.0, 0.7624101354238253, 0.7681577529676195, 0.7681577529676195, 0.7624101354238253, 0.1214944300991368, 0.1989745685571499, 0.1214944300991368, 1.0, 0.8958666939124292]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,14,-0.0403842633750313,0.8957851048729053,"[0.9003766753826195, 0.9003766753826195, 0.1958529137486526, 0.0, 0.7818263270493165, 0.8314121669805636, 0.8314121669805636, 0.7818263270493165, 0.0829813429879261, 0.1958529137486548, 0.0829813429879261, 1.0, 0.9131891239554604]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,15,-0.0334432085282643,0.9136307563410876,"[0.9108439413055536, 0.9108439413055536, 0.2326062801813806, 0.0, 0.7570123891951691, 0.80326036619391, 0.80326036619391, 0.7570123891951691, 0.1315939477147955, 0.2326062801813806, 0.1315939477147955, 1.0, 0.90733386025459]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,16,-0.0222746142190565,0.9424206762749544,"[0.8726440114438859, 0.8726440114438876, 0.215113890278222, 0.0, 0.7303808550226667, 0.7731509050915623, 0.7731509050915606, 0.7303808550226651, 0.140633540131416, 0.215113890278222, 0.140633540131416, 1.0, 0.8504622122476199]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,17,-0.0416816020252093,0.8924543754719109,"[0.8740099460073072, 0.8740099460073072, 0.2116313453124347, 0.0, 0.7213719036074182, 0.8161344853468803, 0.8161344853468803, 0.7213719036074182, 0.1122594109115187, 0.2116313453124347, 0.1122594109115187, 1.0, 0.8295869448119264]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,18,-0.0278005724632618,0.9281660226201522,"[0.8642681027919454, 0.8642681027919454, 0.2169617682513683, 0.0, 0.7012385637213939, 0.787871402091457, 0.787871402091457, 0.7012385637213939, 0.1352486217706719, 0.2169617682513683, 0.1352486217706693, 1.0, 0.82365617969076]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,19,-0.0359211552267936,0.9072551965337264,"[0.8596816929991159, 0.8596816929991159, 0.2175174706441183, 0.0, 0.6907235570161264, 0.7804203702948157, 0.7804203702948157, 0.6907235570161286, 0.1441015193021914, 0.2175174706441183, 0.1441015193021914, 1.0, 0.782921743873504]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,20,-0.027319497513325,0.9294062669840372,"[0.8571287663593258, 0.8571287663593237, 0.2259013788801382, 0.0, 0.684889591735541, 0.7840852208276187, 0.7840852208276187, 0.6848895917355431, 0.1485134939588252, 0.2259013788801382, 0.1485134939588252, 1.0, 0.798485753451197]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,21,-0.0332806455154513,0.914049188315094,"[0.8455791453910232, 0.8455791453910232, 0.2225324555810125, 0.0, 0.6731935658675299, 0.7822596444855777, 0.7822596444855777, 0.6731935658675299, 0.1503232438698762, 0.2225324555810125, 0.1503232438698762, 1.0, 0.7578548238859683]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,22,-0.023775314053588,0.9385477730093088,"[0.8415782239594402, 0.8415782239594402, 0.2289415875463019, 0.0, 0.6647951401634354, 0.777862261032517, 0.777862261032517, 0.6647951401634354, 0.1670160907044756, 0.2289415875463019, 0.1670160907044756, 1.0, 0.759068746173298]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,23,-0.0314837943593551,0.9186755621507644,"[0.8532937986251822, 0.8532937986251822, 0.2390863001071625, 0.0, 0.6578561323912896, 0.7883280585978688, 0.7883280585978688, 0.6578561323912896, 0.1669240675420987, 0.2390863001071625, 0.1669240675420987, 1.0, 0.7625056648751127]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,24,-0.0309759004265087,0.9199836759647924,"[0.8450975812316164, 0.8450975812316164, 0.238313491842225, 0.0, 0.6579182144304041, 0.7828769954232907, 0.7828769954232936, 0.6579182144304041, 0.1654944677056464, 0.238313491842225, 0.1654944677056464, 1.0, 0.7497229272663444]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,25,-0.026725109216873,0.9309388434490664,"[0.8404787750816199, 0.8404787750816199, 0.2450767914067315, 0.0, 0.6484782658022444, 0.7866206722415964, 0.7866206722415937, 0.6484782658022444, 0.1750697106485674, 0.2450767914067341, 0.1750697106485674, 1.0, 0.7437341845313541]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,26,-0.0321732365509793,0.916900161077998,"[0.8349072659987976, 0.8349072659987976, 0.2400667284655603, 0.0, 0.6446901069466054, 0.7954601526845589, 0.7954601526845589, 0.644690106946608, 0.1735721551872451, 0.2400667284655603, 0.1735721551872451, 1.0, 0.7209867532715265]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,27,-0.0241001122378128,0.9377097172065668,"[0.8255963148727873, 0.8255963148727873, 0.2425958219087073, 0.0, 0.6292348931029864, 0.7750383022888028, 0.7750383022888028, 0.6292348931029864, 0.1946220790497799, 0.2425958219087096, 0.1946220790497799, 1.0, 0.6999264274671538]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,28,-0.0313378023825291,0.9190515548055096,"[0.8374986969575452, 0.8374986969575432, 0.248792354668892, 0.0, 0.6290048222489449, 0.7891963910652612, 0.7891963910652612, 0.6290048222489449, 0.1898275209623186, 0.248792354668892, 0.1898275209623186, 1.0, 0.7108731884779876]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,29,-0.0353367222132239,0.9087584485194008,"[0.8289451295775726, 0.8289451295775745, 0.2380620867762416, 0.0, 0.622869742972188, 0.7855004084848327, 0.7855004084848347, 0.622869742972186, 0.1815807875126222, 0.2380620867762396, 0.1815807875126222, 1.0, 0.6898210288672845]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,30,-0.0354472740275489,0.908474070580811,"[0.8275985931442851, 0.8275985931442851, 0.2385963397935643, 0.0, 0.6219483412813905, 0.7780552540971382, 0.7780552540971399, 0.6219483412813888, 0.1858751876412668, 0.2385963397935662, 0.1858751876412668, 1.0, 0.6821175616830591]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,31,-0.0356921294853015,0.9078442524872612,"[0.8215093687348314, 0.8215093687348297, 0.2367668033253304, 0.0, 0.6159569697721412, 0.7818992634547457, 0.7818992634547474, 0.6159569697721412, 0.1862478772539598, 0.2367668033253304, 0.1862478772539598, 1.0, 0.6695589861032981]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,True,False,0,normed_values_only_modulations,32,-0.0311657096283656,0.9194947881767964,"[0.8182530891111074, 0.8182530891111074, 0.2385960323390285, 0.0, 0.6088308920087836, 0.7735311132239483, 0.7735311132239483, 0.608830892008782, 0.1976416636838351, 0.2385960323390285, 0.1976416636838351, 1.0, 0.6623247083107799]",ranking_order,Method D
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,2,0.3479705344607583,0.2439875496030372,"[0.2413793103448275, 0.2413793103448275, 0.160919540229885, 0.5517241379310344, 0.2413793103448275, 0.4655172413793103, 0.4655172413793103, 0.2413793103448275, 0.9195402298850572, 0.160919540229885, 0.9195402298850572, 1.0, 0.0]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,3,0.5343107389140948,0.0599672149817222,"[0.0, 0.0, 0.1473214285714286, 0.3348214285714286, 0.2031250000000001, 0.0781250000000001, 0.0781250000000001, 0.2031250000000001, 0.9910714285714286, 0.1473214285714286, 0.9910714285714286, 1.0, 0.0468750000000001]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,4,0.4876768823160929,0.0909259133026894,"[0.0934707903780069, 0.0934707903780068, 0.0461626575028638, 0.2337915234822452, 0.1560137457044673, 0.1848797250859107, 0.1848797250859107, 0.1560137457044673, 0.8901489117983964, 0.0461626575028636, 0.8901489117983964, 1.0, 0.0]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,5,0.3444841389980786,0.2490645747206163,"[0.2441983122362868, 0.2441983122362868, 0.1057489451476792, 0.4840939373750831, 0.2987869198312236, 0.4517405063291139, 0.4517405063291139, 0.2987869198312237, 0.8227848101265821, 0.1057489451476792, 0.8227848101265821, 1.0, 0.0]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,6,0.4071022208691177,0.1673953059532668,"[0.2006606110652351, 0.2006606110652351, 0.1409769421330112, 0.4057422346439687, 0.2767960363336085, 0.3438480594549959, 0.3438480594549957, 0.2767960363336084, 0.8780537381693452, 0.1409769421330114, 0.8780537381693452, 1.0, 0.0]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,7,0.4875252445257022,0.0910415280253139,"[0.1078735915452597, 0.1078735915452597, 0.1206418345240687, 0.2382906464358993, 0.1989087699590789, 0.1990577824646668, 0.199057782464667, 0.1989087699590789, 0.9136749267628096, 0.1206418345240687, 0.91367492676281, 1.0, 0.0]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,8,0.4875268163909007,0.0910403290546129,"[0.1240218915373826, 0.1240218915373826, 0.0476056275956765, 0.1257360095842161, 0.1843732277492283, 0.184895117546979, 0.1848951175469787, 0.1843732277492283, 0.8614788501260076, 0.0476056275956768, 0.8614788501260076, 1.0, 0.0]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,9,0.5846690376614703,0.035846700811086,"[0.1586673997326834, 0.1586673997326831, 0.0649486221834618, 0.0, 0.2462533059065528, 0.0456729356450188, 0.0456729356450185, 0.2462533059065528, 0.8313253012048194, 0.0649486221834621, 0.8313253012048194, 1.0, 0.2586806707554049]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,10,0.5804653504544246,0.0375301133327814,"[0.0875976558030953, 0.0875976558030953, 0.0, 0.1063938205019443, 0.2010499455887996, 0.062165336956519, 0.062165336956519, 0.2010499455887996, 0.7830600272025424, 0.0, 0.7830600272025424, 1.0, 0.1862028931390108]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,11,0.5860906061249913,0.0352900593304775,"[0.1780445607124212, 0.1780445607124212, 0.0, 0.0443617309687133, 0.2264244066372288, 0.1404887979869856, 0.1404887979869856, 0.2264244066372288, 0.7292254481164314, 4.1670118690809373e-16, 0.7292254481164314, 1.0, 0.2879940248567809]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,12,0.6045312317786051,0.0286273688491769,"[0.2575168902994059, 0.2575168902994059, 0.1228203380025618, 0.0, 0.2549398785174161, 0.1350219520737127, 0.1350219520737123, 0.2549398785174165, 0.7709185570844181, 0.1228203380025614, 0.7709185570844173, 1.0, 0.3997066236932359]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,13,0.57733483448357,0.0388205319342052,"[0.2295657519597083, 0.2295657519597083, 0.0293051203423689, 0.0, 0.1778609417313872, 0.150713747923189, 0.150713747923189, 0.1778609417313872, 0.7120851484422526, 0.0293051203423689, 0.7120851484422526, 1.0, 0.3279153568633582]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,14,0.5949968001177537,0.0319449106492482,"[0.2587085428887895, 0.2587085428887895, 0.0883743673535743, 0.0, 0.1491438290342567, 0.2645352006953634, 0.2645352006953634, 0.1491438290342567, 0.7289924322784269, 0.0883743673535743, 0.7289924322784269, 1.0, 0.3858210278252676]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,15,0.5956554413222086,0.0317071036319725,"[0.1577758477034823, 0.1577758477034815, 0.0, 0.0477592533403655, 0.1683758539819973, 0.2366481782480608, 0.2366481782480608, 0.168375853981998, 0.6417060051162, 0.0, 0.6417060051162, 1.0, 0.2771195417085431]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,16,0.5807384776688427,0.0374190259268512,"[0.2502524512975668, 0.2502524512975675, 0.0927558178707989, 0.0, 0.175777283415954, 0.2834147782725298, 0.2834147782725298, 0.1757772834159533, 0.704751201539057, 0.0927558178707989, 0.704751201539057, 1.0, 0.3286555675934277]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,17,0.5557999963589266,0.0485838130544462,"[0.2962683353923743, 0.2962683353923743, 0.0811845319158923, 0.0, 0.1729628159978309, 0.3057066027909245, 0.3057066027909245, 0.1729628159978309, 0.6376517220544691, 0.0811845319158923, 0.6376517220544691, 1.0, 0.3672410891036477]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,18,0.5951090127363995,0.0319043035982557,"[0.3284491064656794, 0.3284491064656794, 0.1280735897084302, 0.0, 0.2462007567792326, 0.3002148883058456, 0.3002148883058456, 0.2462007567792317, 0.6257863141295095, 0.1280735897084311, 0.6257863141295077, 1.0, 0.4797722047294735]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,19,0.5510796891853069,0.0509391095709748,"[0.3195306852513664, 0.3195306852513674, 0.1365282258590253, 0.0, 0.1694330830195798, 0.3173392670271848, 0.3173392670271848, 0.1694330830195798, 0.6474454511605908, 0.1365282258590253, 0.6474454511605908, 1.0, 0.3731312420944672]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,20,0.5319612535194306,0.061316874872745,"[0.2855609556597633, 0.2855609556597633, 0.0274151721672154, 0.0, 0.1949835024000839, 0.2825385512474667, 0.2825385512474667, 0.1949835024000839, 0.5454209894570937, 0.0274151721672154, 0.5454209894570937, 1.0, 0.3466508275213191]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,21,0.529690815303265,0.062641399749637,"[0.3434555975380608, 0.3434555975380608, 0.1168454475255359, 0.0, 0.2449479297823998, 0.3309690220529129, 0.3309690220529129, 0.2449479297823998, 0.5971777908083671, 0.1168454475255359, 0.5971777908083671, 1.0, 0.3791626778133944]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,22,0.4984586302889081,0.0829618925215407,"[0.3807807655160278, 0.3807807655160278, 0.1212374596289091, 0.0, 0.2644199680037738, 0.3415187801328639, 0.3415187801328639, 0.2644199680037738, 0.5737485678395031, 0.1212374596289091, 0.5737485678395031, 1.0, 0.3924933943338717]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,23,0.4880968456902019,0.0906062430573292,"[0.3997434938666026, 0.3997434938666007, 0.1232343200663017, 0.0, 0.3129705653167329, 0.3591749390411254, 0.3591749390411254, 0.3129705653167348, 0.5701113198466539, 0.1232343200663007, 0.5701113198466539, 1.0, 0.4088638197244359]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,24,0.4503666303484448,0.1225023313381091,"[0.4320566800585368, 0.4320566800585368, 0.1343446635477972, 0.0, 0.3394768973938378, 0.3690923423567032, 0.3690923423567032, 0.3394768973938378, 0.565409204510845, 0.1343446635477972, 0.565409204510845, 1.0, 0.3966724612840395]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,25,0.421602131922964,0.1513245261736907,"[0.4591604504519018, 0.4591604504519018, 0.1562135194048299, 0.0, 0.3436831547669381, 0.3586865600979575, 0.3586865600979575, 0.3436831547669381, 0.5512344486668247, 0.1562135194048299, 0.5512344486668247, 1.0, 0.394029928749443]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,26,0.4235349396902855,0.1492612850571561,"[0.4743557282870433, 0.4743557282870433, 0.179220353595607, 0.0, 0.315339788755946, 0.3715332658130683, 0.3715332658130663, 0.315339788755946, 0.5637385772842778, 0.179220353595607, 0.5637385772842778, 1.0, 0.4126824186678769]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,27,0.3907459541739179,0.186792377859659,"[0.4847128698181495, 0.4847128698181515, 0.1752739422857616, 0.0, 0.323883389992211, 0.377981660315222, 0.377981660315222, 0.323883389992211, 0.5410824680408308, 0.1752739422857636, 0.5410824680408308, 1.0, 0.389070067357466]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,28,0.3607268982620524,0.2259455392551132,"[0.4929747370213752, 0.4929747370213732, 0.173657107369427, 0.0, 0.327166256110758, 0.4061785406832811, 0.4061785406832811, 0.327166256110758, 0.5338135036184066, 0.173657107369427, 0.5338135036184066, 1.0, 0.3604418941748741]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,29,0.342764416196161,0.2515919779536248,"[0.4953743008852489, 0.4953743008852489, 0.1657295494992655, 0.0, 0.3304595302877694, 0.4083276368670068, 0.4083276368670046, 0.3304595302877694, 0.4964115417312241, 0.1657295494992655, 0.4964115417312219, 1.0, 0.3635705050909009]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,30,0.3354426441898305,0.2625229551698576,"[0.4962883192106205, 0.4962883192106205, 0.1555008278549584, 0.0, 0.3288589628772841, 0.4132320383877875, 0.4132320383877875, 0.3288589628772818, 0.4698272132024246, 0.1555008278549584, 0.4698272132024222, 1.0, 0.3774013868352822]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,31,0.3053940053698975,0.3102606146336361,"[0.51466108413829, 0.5146610841382876, 0.1617498415737182, 0.0, 0.3381642807033484, 0.4250150978816883, 0.4250150978816883, 0.3381642807033484, 0.4377738903926743, 0.1617498415737182, 0.4377738903926743, 1.0, 0.3892592366966075]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,True,0,normed_values_normed_weighted_modulations,32,0.2712098238063847,0.370093424907131,"[0.5447230563265315, 0.5447230563265315, 0.1636485086571742, 0.0, 0.3566197398608358, 0.485317997843302, 0.485317997843302, 0.3566197398608358, 0.4283620437837623, 0.1636485086571718, 0.4283620437837599, 1.0, 0.4116462131295792]",ranking_order,Method C
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,2,-0.0845154254728516,0.7836920984025225,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,3,-0.0845154254728516,0.7836920984025225,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,4,-0.1707825127659932,0.5769496983592447,"[0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,5,0.0578637562357844,0.8510614262564153,"[0.5, 0.5, 0.25, 0.0, 0.5, 0.25, 0.25, 0.5, 0.0, 0.25, 0.0, 0.25, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,6,0.0142857142857143,0.9630556049403656,"[0.6, 0.6, 0.2, 0.0, 0.6, 0.4, 0.4, 0.6, 0.0, 0.2, 0.0, 0.4, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,7,-0.0615084789131402,0.8417831493745782,"[0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.1666666666666666, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.5, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,8,-0.0686802819743445,0.8235819034178868,"[0.7142857142857143, 0.7142857142857143, 0.2857142857142857, 0.1428571428571428, 0.7142857142857143, 0.5714285714285714, 0.5714285714285714, 0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.5714285714285714, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,9,0.0432135815701443,0.8885233337615013,"[0.6666666666666666, 0.6666666666666666, 0.1666666666666666, 0.0, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.0, 0.1666666666666666, 0.0, 0.6666666666666666, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,10,0.0954065093311562,0.7565307313853411,"[0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,11,0.1315972384723094,0.6682552642121251,"[0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.7777777777777778, 1.0]",ranking_order,Method B
Experimental_methods ,all_ranges,weight_interval_sum,False,False,0,normed_values_only_modulations,12,0.0390533638273688,0.899203631631019,"[0.6363636363636364, 0.6363636363636364, 0.2727272727272727, 0.0909090909090909, 0.6363636363636364, 0.4545454545454545, 0.4545454545454545, 0.6363636363636364, 0.0, 0.2727272727272727, 0.0, 0.6363636363636364, 1.0]",ranking_order,Method B
