method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,cleaned_method_name
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,7,0.8691415230995247,0.0001144040339566,"[0.14829966760419325, 0.0, 0.13219125543339302, 0.23564305804142163, 0.24735361800051126, 0.2960368192278188, 0.23661467655331114, 0.5902326770646892, 1.0, 0.63855791357709, 0.7933520838660187, 0.5833290718486319, 0.9093326514957811]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,7,0.8638895683313096,0.0001405583309771,"[0.1087072524061303, 0.0, 0.08559643423312815, 0.1755771886255239, 0.166667232859868, 0.34345389557261596, 0.17204969677062895, 0.5222710131254498, 1.0, 0.7552094797631224, 0.7137999614785838, 0.6953291496332867, 0.714481162284226]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,8,0.3449678740341107,0.248356396783538,"[0.5049869904596703, 0.0, 0.5175628794449263, 0.6010407632263661, 0.72398091934085, 0.2291847354726798, 0.6222896790980047, 0.722463139635733, 0.5826105810928012, 0.2656114483954895, 0.7528187337380746, 0.2504336513443191, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,8,0.8620276327630889,0.0001508986652688,"[0.14856626778053733, 0.0, 0.14755023707383155, 0.23732219462632645, 0.2597426055543012, 0.28749153307744413, 0.2350191916911267, 0.6056671934974036, 1.0, 0.594694061864981, 0.791126665161436, 0.5862271393090993, 0.8843757055768798]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,8,0.8625463191960593,0.0001479590870667,"[0.10169063121719937, 0.0, 0.09842274456172705, 0.18009973216867434, 0.1794424849722699, 0.33252634102337325, 0.17348446021449004, 0.5281741425036703, 1.0, 0.7040712139338474, 0.7025820102665786, 0.701180146837938, 0.696253172095405]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,9,0.3225335821468175,0.2824664169331201,"[0.540952994204765, 0.0, 0.4755312298776561, 0.5904700579523501, 0.6999999999999997, 0.236638763683194, 0.5868641339343208, 0.6986477784932386, 0.5920798454603993, 0.25106245975531216, 0.7076625885383127, 0.22311654861558275, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,9,0.8615192374430218,0.0001538249513014,"[0.17336856786317256, 0.0, 0.14185568523820008, 0.2314688394626734, 0.3268149453130735, 0.2965866549218234, 0.30090288482713057, 0.626697496880276, 1.0, 0.573860383175512, 0.7836526462600016, 0.5656022902444395, 0.9516259267415401]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,9,0.882570034704498,6.478506701195966e-05,"[0.108694739108753, 0.0, 0.08631348525616783, 0.16216111092003263, 0.23801723718353884, 0.34019649802283386, 0.23887284753400323, 0.5508335470018275, 1.0, 0.6905747809735441, 0.7103859088548551, 0.6950159722669444, 0.7506820566331419]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,10,0.3259722561947024,0.2770704634733096,"[0.5532076797003043, 0.0, 0.48636150784359605, 0.5908452353078905, 0.712538047295715, 0.2396979630063214, 0.6023179583235774, 0.726059470849918, 0.5775579489580892, 0.26756029033013334, 0.7195036291266682, 0.2421564036525402, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,10,0.8480664957258519,0.0002492868435311,"[0.22027224421533964, 0.0, 0.14481585762573115, 0.25808158858521923, 0.33215487859093507, 0.2687159077276994, 0.30131747006230997, 0.6255759962176543, 1.0, 0.6050130194550882, 0.8030357558693396, 0.5490611173444546, 0.9547318133384141]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,10,0.8654098277052071,0.0001325419039975,"[0.1438078285240129, 0.0, 0.07403083904647668, 0.1761717710865639, 0.22363236212024473, 0.29709729858856143, 0.22051642249054032, 0.5247492619292358, 1.0, 0.7171226973025833, 0.7120620546442304, 0.659407249981431, 0.7366481756891666]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,11,0.3176910083924606,0.2901678441141967,"[0.5675374291172026, 0.0, 0.4675464301073115, 0.5934552800808087, 0.7078128594145358, 0.23575093260258628, 0.5639120303233357, 0.7205192571182832, 0.5809689065797233, 0.25143265759233535, 0.7364110052105729, 0.22756003160347624, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,11,0.8365841253931541,0.0003635948806307,"[0.26994731464312555, 0.0, 0.158143142954958, 0.2647513392318242, 0.35982640943389144, 0.26085023493038506, 0.2993599524004589, 0.6602464015050322, 1.0, 0.6005002701221193, 0.860507486571402, 0.5595901267891882, 0.9829582296875754]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,11,0.8653161743387248,0.000133024938397,"[0.17179147659731223, 0.0, 0.07084859726385054, 0.1578153961301465, 0.2273407340100342, 0.2813017772042841, 0.20671490626089703, 0.5468820884316985, 1.0, 0.7242248980243345, 0.7542072695746461, 0.6847404083702473, 0.7478555517859736]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,12,0.3058672726562096,0.3094731428809509,"[0.5940371796161339, 0.0, 0.45614524373405546, 0.5966112233794499, 0.7117299585775553, 0.23365276469673846, 0.5548138733186423, 0.7022247419098218, 0.5704090123535818, 0.24799059993964964, 0.7273159535849155, 0.23672515796307675, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,12,0.8298121371585309,0.0004483577714648,"[0.2701550430661468, 0.0, 0.1784964316268596, 0.29086345864921564, 0.4100110736229266, 0.29347816693887785, 0.3206215055436013, 0.6684456065370179, 0.9918367523298439, 0.5761783779179367, 0.8574607454264211, 0.5421742077174635, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,12,0.8693587847409334,0.0001134126269234,"[0.16144487824549034, 0.0, 0.09650595833306093, 0.18422435875466708, 0.2782257043503089, 0.32590759971564204, 0.23246630048563982, 0.563488376985589, 1.0, 0.6961445949333974, 0.7562230801739147, 0.6576957119792785, 0.7641942380551955]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,13,0.2986205189861089,0.3216546812233244,"[0.6026213381431608, 0.0, 0.47747298824730505, 0.608667674225107, 0.7070826584432733, 0.249937342391067, 0.5499005854503616, 0.7127735788876546, 0.5841949096728569, 0.2464186618831185, 0.7453141470205367, 0.2358967823059514, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,13,0.8198935581116938,0.0005999805593134,"[0.30268294998057804, 0.0, 0.19638708327948345, 0.2989483166265355, 0.41115083135702984, 0.28359749825670755, 0.31152684607248676, 0.659280127892328, 0.9634383625865992, 0.5780158734674448, 0.8630015482586988, 0.5281516565591375, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,13,0.8679842855503341,0.0001198020703416,"[0.19471583411103932, 0.0, 0.10771191459474988, 0.1880800909744545, 0.2834796622323331, 0.3161328165895192, 0.2249214581207815, 0.5660739297450379, 1.0, 0.7314760166714234, 0.7811775508686933, 0.6682418535490547, 0.7910486729534995]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,14,0.2882543380644685,0.3395370084403896,"[0.6195264285978249, 0.0, 0.4852881216048091, 0.618853549475862, 0.7031919414641363, 0.25611750286397095, 0.553189785787315, 0.7164539732203346, 0.5694876264150476, 0.25281870142028307, 0.7691559601384562, 0.22908254394501157, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,14,0.804683716217918,0.0009083175341108,"[0.3324847500217022, 0.0, 0.211758793609848, 0.31617350086010326, 0.42263849046364216, 0.2863077374621473, 0.31095915120972756, 0.6565094927988935, 0.953635572980354, 0.5632485992670668, 0.8919824509663316, 0.5183568218310692, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,14,0.8595351195548757,0.0001656815225729,"[0.20954353145620092, 0.0, 0.1110195593318195, 0.1899919440013961, 0.2832425950601162, 0.3134551616801301, 0.2098262385661324, 0.5511750295785673, 1.0, 0.7100605229213836, 0.794265540996738, 0.6622398667853786, 0.7810490598703947]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,15,0.2730134850428225,0.3667928526400053,"[0.6412492940344644, 0.0, 0.4832837524118974, 0.6161992412594572, 0.706186218100884, 0.2592250276941752, 0.5463120650780448, 0.7256669468750951, 0.5696518301385222, 0.25001067115000164, 0.7683840684811981, 0.22065382934580774, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,15,0.7825353572349784,0.0015665024738374,"[0.37368610650559714, 0.0, 0.2181373789261352, 0.34428040099919405, 0.42448019734472137, 0.27817689249165495, 0.3227889032362161, 0.6684482368177376, 0.9368371680822111, 0.5611260114911615, 0.8908649300542706, 0.49310298302012723, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,15,0.8502372438732135,0.0002313294908417,"[0.24896315705801234, 0.0, 0.11611107712936714, 0.22307619846950405, 0.28297306093820224, 0.30437981758990357, 0.22609189840181493, 0.5674684072286377, 1.0, 0.7247300054836253, 0.8074620577669965, 0.6453689682582204, 0.7933196526896735]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,16,0.2559309404758129,0.3986785256690695,"[0.6764191915048066, 0.0, 0.4865737064535819, 0.6219395651998567, 0.7143969661613508, 0.26569687479574855, 0.5406806389751474, 0.7434967020772113, 0.5836187175718163, 0.2506068094491777, 0.7844129168990212, 0.21761548292353222, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,16,0.7670932182939918,0.002212204865135,"[0.406417933969115, 0.0, 0.22714462466120447, 0.3434303229735046, 0.43776398830454394, 0.2940116021008106, 0.314460375225062, 0.6735930162787227, 0.9289671381077647, 0.5471199814988427, 0.8954121058840855, 0.4903958477431212, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,16,0.8470953743457564,0.0002576709095989,"[0.27522489927050847, 0.0, 0.12509341343543473, 0.21960260157247327, 0.2970800190676607, 0.3287002978810194, 0.218257809628992, 0.5730199979778439, 1.0, 0.7173947830745625, 0.8185032132653054, 0.6558275274351095, 0.8085613170079335]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,17,0.2448030157438532,0.4201900009887768,"[0.6853206168903467, 0.0, 0.49126469321350613, 0.6342262108362364, 0.7169003437394812, 0.26271105729446603, 0.5309759381113309, 0.7446931813163812, 0.5783204020980951, 0.24892435896951115, 0.7940951491234195, 0.21178379261362826, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,17,0.7515032447648258,0.003057689756608,"[0.42485573801261634, 0.0, 0.23372107356715224, 0.3540254432545624, 0.4473194656231267, 0.2819303329723216, 0.31205107704406815, 0.6761812282258536, 0.9017172046097147, 0.5422902770068045, 0.8903764110750552, 0.4697293218582064, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,17,0.8435688633767369,0.0002900211923272,"[0.29319252115669, 0.0, 0.12649518598335252, 0.2242858821041263, 0.30684882630635796, 0.3192132020297775, 0.21730417736047714, 0.5868466761718488, 1.0, 0.7359393335388357, 0.8279916020498586, 0.6500790542551744, 0.828366912407711]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,18,0.2377426237071977,0.4341341322023352,"[0.7015989350025167, 0.0, 0.4882241411747854, 0.6351369881210785, 0.7265020660975481, 0.26645057002030564, 0.5309241103647994, 0.7478142031443019, 0.5871661597680852, 0.24833407442959493, 0.7946606144373314, 0.21412338032534123, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,18,0.7420394181468538,0.0036813878948808,"[0.444730169173338, 0.0, 0.23686538747423805, 0.3610929945487342, 0.46554142096881174, 0.285045467856396, 0.3273623721050273, 0.6773452240016566, 0.8909031633072355, 0.5282005715021997, 0.8920601371704573, 0.47069370649765574, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,18,0.8473655680657814,0.0002553160463004,"[0.30998337417431926, 0.0, 0.1281600601315802, 0.23045341287968937, 0.32474327621886095, 0.32690229585735986, 0.2372737703608185, 0.593814478731528, 1.0, 0.7320291569301092, 0.8444869531015461, 0.6660644286972888, 0.8412146744452332]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,19,0.2147867954248031,0.4810058727235033,"[0.7256762129028119, 0.0, 0.49472434501908513, 0.6433579678883274, 0.7272102559925007, 0.2701890644908342, 0.5216814603121168, 0.7604071879072271, 0.5859142243871173, 0.2438542346844339, 0.8011471175735595, 0.1981061143156431, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,19,0.7261544266464324,0.0049446436812299,"[0.4548312950376829, 0.0, 0.24078383853987756, 0.363126314069331, 0.46415434137691713, 0.2868486477341026, 0.3097433617187919, 0.6790644881692749, 0.8862227757668446, 0.518680807884458, 0.8915268621732172, 0.4516257811952625, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,19,0.8420431314788547,0.0003049800721123,"[0.30241481978468493, 0.0, 0.12216300285538179, 0.22012892918627816, 0.3142452052930149, 0.32584915218647165, 0.20939309809895684, 0.5847516241514026, 1.0, 0.7248669071649396, 0.8402507971201874, 0.6516650937831525, 0.8408199620304049]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,20,0.2154286308200176,0.4796642978028159,"[0.7342066074546411, 0.0, 0.494770923529745, 0.6416345201124076, 0.7320768153585959, 0.2722656010156721, 0.5246693679103014, 0.7595427513308289, 0.5868547520992844, 0.25134353455237196, 0.810368995749174, 0.20009613600515136, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,20,0.7148564642348341,0.0060290582057299,"[0.471905037116973, 0.0, 0.24401794673312016, 0.3728026817459442, 0.4646708177730517, 0.2714311685000213, 0.32063655772700045, 0.6782483608343378, 0.8706784989685655, 0.5175520049276231, 0.885232595017959, 0.4412238647306364, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,20,0.839525250512153,0.0003310009218606,"[0.32124944656527815, 0.0, 0.12357167902449186, 0.23307239952935754, 0.3123501171395249, 0.30445596838416167, 0.2231133586332552, 0.5928537133382776, 1.0, 0.735302224451792, 0.841385133309793, 0.6491976575661565, 0.8558363282705193]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,21,0.2056394422695125,0.5003139183324438,"[0.7441319359142309, 0.0, 0.4907405475758599, 0.6449293094719243, 0.7281514685781089, 0.27615979719112005, 0.5152954190448659, 0.7646791550921244, 0.5793857570148909, 0.24868272386302215, 0.813607432200642, 0.18878127660673374, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,21,0.6925957543152728,0.0086908540054235,"[0.5006537328433627, 0.0, 0.2523957247193248, 0.38229490886783996, 0.4731736728730796, 0.2824202357976272, 0.3229722984335466, 0.687615847536351, 0.8632476992415927, 0.5038701328974142, 0.8885015445762638, 0.42910326436926427, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,21,0.8292864019110737,0.0004555405439775,"[0.34982143674781324, 0.0, 0.13258449929919056, 0.238555610077166, 0.32046249855823455, 0.31918889861938676, 0.22704838208089792, 0.5999524432401887, 1.0, 0.718502651125286, 0.8441117518061343, 0.641754990542233, 0.8554904008095868]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,22,0.1986899677709678,0.515213471052311,"[0.7642393095644728, 0.0, 0.4930675041335299, 0.6460898172741031, 0.7350417383503853, 0.27540277326245577, 0.5132208864563839, 0.7702869134352119, 0.5863868938828642, 0.24948033017260696, 0.823691150773988, 0.19168206267016571, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,22,0.683554362683187,0.0099959335975307,"[0.5084400354402075, 0.0, 0.2522028252893622, 0.3812005084368659, 0.4809293051113533, 0.28111870708092995, 0.3187295015556781, 0.6990639528534016, 0.8485858949667089, 0.5002022063553025, 0.8983334321029112, 0.4192478811645923, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,22,0.8312977470828746,0.0004285446113931,"[0.35139183634195037, 0.0, 0.12819862539471621, 0.23581738308711894, 0.3295168756440904, 0.3244932657690976, 0.22223212382879828, 0.6249874306445519, 1.0, 0.7332289799817896, 0.8716447308217311, 0.641062002172161, 0.8761657444515688]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,23,0.1958044400237725,0.5214572748184206,"[0.7695529191655165, 0.0, 0.49607488160415986, 0.6445096174587835, 0.7385628976455906, 0.27950661709128716, 0.5086739626188241, 0.775788327812385, 0.5827374078939127, 0.24827434098935094, 0.8333668025127737, 0.19006904248138873, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,23,0.6609049949059225,0.0139174779052295,"[0.5353207463393047, 0.0, 0.2579249432079834, 0.3824479655910929, 0.48064918231668563, 0.27567536246295793, 0.32365576226582815, 0.7010862447728922, 0.844579534553767, 0.4843746336157318, 0.8944648336025454, 0.40558193045322893, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,23,0.8160115170168101,0.0006693054910159,"[0.38193120401884284, 0.0, 0.1301655030739117, 0.2329110577487596, 0.3212354755009093, 0.3107086681096322, 0.22853726535930055, 0.6213028167669669, 1.0, 0.7092128930212914, 0.8580511948892517, 0.6204495510793923, 0.8749260930581855]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,24,0.1948390260570545,0.5235536784195274,"[0.773096053226307, 0.0, 0.4892122846746606, 0.6422387089594974, 0.7323995596038326, 0.2786097758186723, 0.5012899480944029, 0.7730794041829372, 0.5758301613578347, 0.24313713307505747, 0.8312719740683077, 0.19033768372897222, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,24,0.6471156989295372,0.0168131978530015,"[0.5461112104446272, 0.0, 0.2718267964872735, 0.39653912938741026, 0.4934859669181534, 0.2820416583352622, 0.3286150649684735, 0.7135265838075249, 0.8450313617404782, 0.4780123167321681, 0.9000000644012317, 0.40093702229690753, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,24,0.8089111285477618,0.0008123541991083,"[0.38655432246544663, 0.0, 0.15086023684154312, 0.24825829513546072, 0.33578450655393866, 0.3186854725423788, 0.23508150206684655, 0.6327291277599464, 1.0, 0.6989446261239572, 0.8584343319390583, 0.6086690990385548, 0.8644351893916326]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,25,0.1877703125463706,0.5390150752421374,"[0.785988759958018, 0.0, 0.48941561016416246, 0.6412930935822343, 0.7328689534898263, 0.279469169110075, 0.4981012729332344, 0.772299822058787, 0.57971224585174, 0.2397225770845944, 0.8364523590675097, 0.18635301751223363, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,25,0.6280973531127226,0.0215184559980161,"[0.5599741253840902, 0.0, 0.2694941582315303, 0.39724323987279464, 0.4966220698522621, 0.2742790586878423, 0.3204079185687178, 0.7213891503596443, 0.8384275361932035, 0.4634885708320368, 0.8964190245145824, 0.3859362726175492, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,25,0.7998414837629353,0.001028968529277,"[0.3924281945373985, 0.0, 0.139030315063674, 0.24220533079127052, 0.33348025919522195, 0.30503419289492567, 0.21801914797881453, 0.6464054318929809, 1.0, 0.6876514943573659, 0.8556263430601767, 0.5951062662401734, 0.8694499031291443]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,26,0.1850868945943841,0.5449352524963855,"[0.7892358766244828, 0.0, 0.49437767388507287, 0.6463835418074639, 0.7317888845066819, 0.2845131525311216, 0.49714049768197105, 0.7737941868178856, 0.5811302791829338, 0.24154204680795402, 0.8402951212379677, 0.1858016258913333, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,26,0.616518123190952,0.0248244510011968,"[0.5717549550843958, 0.0, 0.27185515058632365, 0.3974742536265629, 0.5014778808170953, 0.2759713290011849, 0.31504998358416453, 0.7143017794277444, 0.8282937537803795, 0.45689904726537756, 0.891341376014198, 0.37874811587099017, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,26,0.7936697389367477,0.0012006254292817,"[0.41017952047989853, 0.0, 0.13770071989530752, 0.2383689207080006, 0.3428214658173841, 0.3080973394712522, 0.20958251477437218, 0.6423941086656291, 1.0, 0.6872172018090849, 0.8573610077153415, 0.5939747485799125, 0.8814929071961657]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,27,0.1838520881655294,0.5476687371404455,"[0.7919629394581271, 0.0, 0.4898989871223607, 0.639477692789824, 0.730103855347455, 0.2849378712558477, 0.487594426811116, 0.7746791744889427, 0.5789425916173633, 0.23888432801267231, 0.8364174786068376, 0.1832166256518538, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,27,0.6036431436446472,0.028925193119238,"[0.5819580980829718, 0.0, 0.2769681065001655, 0.39966070784673524, 0.5042889419977524, 0.27846660205090734, 0.3137032471713137, 0.716409340107002, 0.814217057021396, 0.44804648667505165, 0.887935637246422, 0.36937301443142934, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,27,0.7888871130885435,0.0013484816948844,"[0.42887615333301443, 0.0, 0.14921492051178353, 0.2479736651444732, 0.35177687870595226, 0.3178260219579567, 0.21565459908618512, 0.6559954111796591, 1.0, 0.6885177577528053, 0.87201646171988, 0.5917191640869092, 0.8978600068307975]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,28,0.1764751869954942,0.5641184689812213,"[0.8032321982103053, 0.0, 0.4955111418583842, 0.6411234978452689, 0.734582696979958, 0.2877243962316983, 0.48846675368852616, 0.7777540728079192, 0.577281562350141, 0.2411849313961914, 0.8415696702578007, 0.18112611861590094, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,28,0.5883404546237165,0.0344219931605321,"[0.5932069150941519, 0.0, 0.2868437730721706, 0.4084418778079451, 0.5074456691247324, 0.28061627550332163, 0.31516337057301413, 0.7211940667636194, 0.8070366046711982, 0.442016768043619, 0.8921101428225028, 0.3583426924519288, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,28,0.7814992062172088,0.0016045398013992,"[0.43769227090262147, 0.0, 0.15972341793453823, 0.2592088682361893, 0.35220054475828516, 0.321306658040227, 0.21587290648532106, 0.6646484300944041, 1.0, 0.6824421411152239, 0.8807732452040266, 0.5788906782066672, 0.9042935903656442]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,29,0.1701481891780221,0.5783867066189455,"[0.815247982497089, 0.0, 0.49598717575755435, 0.6432733265177774, 0.732139198103412, 0.2832357725524688, 0.4847813005844529, 0.7817940916826162, 0.5781601502543541, 0.24003776314508302, 0.841807286746758, 0.179875358030716, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,29,0.5786438872119453,0.0382770797359519,"[0.6023898321715419, 0.0, 0.28892580638206367, 0.4140019320475381, 0.5147232264866314, 0.27698732163184003, 0.31675686163148387, 0.7282161883221577, 0.7986487496016137, 0.44030004393668765, 0.8984058007621071, 0.35315195475355404, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,29,0.7811245453442476,0.0016184701407767,"[0.4442190314977679, 0.0, 0.16052218746492977, 0.26545955766627854, 0.36610569498364953, 0.3214020281278991, 0.22053938623294073, 0.6793648412317297, 1.0, 0.6916717884610537, 0.9021639549164653, 0.5793281819206195, 0.9154157629598605]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,30,0.1661959418489615,0.5873724290211354,"[0.8190877140603191, 0.0, 0.49504602196494, 0.6442065967868429, 0.731262905893255, 0.2828014474035765, 0.48194547641959, 0.7847191300583821, 0.5746367753045003, 0.2372747350863842, 0.8408805022018452, 0.17749950860653482, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,30,0.5628478349609032,0.0452139486180757,"[0.6231754277376904, 0.0, 0.29398452011544474, 0.42172200165705714, 0.52053392979894, 0.2758811046231897, 0.3221400916382862, 0.7288390963672448, 0.7903677668893306, 0.43705992221504175, 0.8963836575121682, 0.3495760179884028, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,30,0.7710882704354132,0.002028245606156,"[0.4780961599860561, 0.0, 0.1704374162429066, 0.2789533449395217, 0.37853170050534096, 0.3224219258229432, 0.23358533267297688, 0.6837731543613815, 1.0, 0.69611894050039, 0.908727732401449, 0.5811759190355352, 0.9242253731614835]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,31,0.1600930896507541,0.6013549667462519,"[0.8292673977317409, 0.0, 0.4962632613956242, 0.6465980832798891, 0.7333805061476568, 0.2836356529079492, 0.4796475127781443, 0.7866115577982166, 0.5761604894880791, 0.2358383208401319, 0.84662943315704, 0.17432909703284044, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,31,0.5518153323888879,0.0505667833367933,"[0.6304636263549722, 0.0, 0.30175346929660896, 0.43195189529800193, 0.532714618245587, 0.279073229146752, 0.3265790095069104, 0.7382827829915202, 0.7908210604045137, 0.43540086316576665, 0.9012090744834225, 0.34472146535975057, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_normed_weighted_modulations,31,0.7684449094501464,0.0021485665340711,"[0.47724745353351805, 0.0, 0.17962847144225624, 0.29035360811252386, 0.39307154590929017, 0.32666871679307735, 0.24014697890256326, 0.6953043360957961, 1.0, 0.6955820559501998, 0.9098546693224506, 0.5755733311862226, 0.9223733477190544]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_only_modulations,32,0.1541155649133621,0.6151732646229585,"[0.8392975044057915, 0.0, 0.49824694650148643, 0.6451852317416777, 0.735780591835151, 0.283891949290092, 0.4765742354113153, 0.7887993943546862, 0.5800762677194025, 0.23403688136244716, 0.8490128894203691, 0.17100850835254375, 1.0]",Method E
Experimental_methods ,start_from_0.5,True,True,True,normed_values_weighted_modulations_only,32,0.5380324080347199,0.0578725722459839,"[0.6434483196669364, 0.0, 0.3054614913515351, 0.43211289260990987, 0.5360860512941453, 0.2749553250326898, 0.32391875924937, 0.7381543406289055, 0.7844060755235664, 0.42667464654729514, 0.9065102612430339, 0.3376422445573644, 1.0]",Method E
