method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,cap,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,compared_with
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,22,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,23,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,24,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,25,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,26,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,27,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,28,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,29,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,30,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,31,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,all_modulations_weight,False,False,170,normed_values_only_modulations,32,0.314388521050564,0.29548855488945114,"[0.4285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.4285714285714285, 0.7142857142857143, 0.1428571428571428, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,2,-0.13301684157086294,0.6648634469116333,"[0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 1.0, 0.0]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,3,-0.12951428033287346,0.6732425148795473,"[0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 1.0, 0.0]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,4,-0.0038950037715933528,0.9899242464008406,"[0.6, 0.8, 0.2, 0.0, 0.6, 0.8, 0.4, 0.4, 0.8, 0.2, 0.6, 1.0, 0.4]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,5,-0.019221374980529504,0.9503037825585686,"[0.5, 0.6666666666666666, 0.1666666666666666, 0.0, 0.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.1666666666666666, 0.5, 0.8333333333333334, 0.3333333333333333]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,6,0.019554527710383504,0.9494434068456234,"[0.5, 0.6666666666666666, 0.1666666666666666, 0.0, 0.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.8333333333333334, 0.1666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,7,0.019554527710383504,0.9494434068456234,"[0.5, 0.6666666666666666, 0.1666666666666666, 0.0, 0.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.8333333333333334, 0.1666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,8,0.13167660387886715,0.6680654849099802,"[0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 0.0, 0.5, 1.0, 0.3333333333333333, 0.3333333333333333, 1.0, 0.3333333333333333, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,9,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,10,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,11,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,12,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,13,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,14,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,15,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,16,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,17,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,18,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,19,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,20,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,21,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,22,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,23,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,24,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,25,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,26,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,27,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,28,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,29,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,30,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,31,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Chan's method Vanilla,chan_vanilla,False,False,False,170,normed_values_only_modulations,32,0.1515866943170248,0.621054974555285,"[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.4285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 0.7142857142857143, 0.5714285714285714]",numbered_rankings
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,2,-0.08451542547285162,0.7836920984025225,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,2,0.35779430747344415,0.23001896472407823,"[0.2560975609756097, 0.2560975609756097, 0.0853658536585365, 0.3780487804878049, 0.2560975609756097, 0.4512195121951219, 0.4512195121951219, 0.2560975609756097, 0.8292682926829268, 0.0853658536585365, 0.8292682926829268, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,2,0.3269969392289619,0.27547424292081657,"[0.2560975609756097, 0.2560975609756097, 0.1280487804878048, 0.5670731707317074, 0.2560975609756097, 0.4512195121951219, 0.4512195121951219, 0.2560975609756097, 0.8719512195121949, 0.1280487804878048, 0.8719512195121949, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,3,-0.08451542547285187,0.7836920984025219,"[1.0, 1.0, 1.4802973661668697e-15, 1.4802973661668697e-15, 1.0, 1.0, 1.0, 1.0, 1.4802973661668697e-15, 1.4802973661668697e-15, 0.0, 1.0, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,3,0.4752492786800774,0.10073933973198562,"[0.115079365079365, 0.115079365079365, 0.0238095238095238, 0.2261904761904761, 0.1904761904761904, 0.1865079365079364, 0.1865079365079364, 0.1904761904761905, 0.8293650793650794, 0.0238095238095238, 0.8293650793650794, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,3,0.45866481468425657,0.11492480940057428,"[0.1150793650793649, 0.1150793650793649, 0.0861678004535148, 0.3633786848072563, 0.1904761904761904, 0.1865079365079363, 0.1865079365079363, 0.1904761904761904, 0.8917233560090703, 0.0861678004535148, 0.8917233560090703, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,4,-0.11534367223516206,0.7074895921349041,"[0.8571428571428575, 0.8571428571428575, 0.1428571428571425, 0.1428571428571425, 0.8571428571428575, 0.8571428571428575, 0.8571428571428575, 0.8571428571428575, 0.0, 0.1428571428571425, 0.0, 0.714285714285715, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,4,0.46280485646021474,0.11126490879059128,"[0.1368584758942458, 0.1368584758942457, 0.015552099533437, 0.2177293934681182, 0.1788491446345257, 0.2223950233281493, 0.2223950233281493, 0.1788491446345257, 0.8195956454121305, 0.0155520995334371, 0.8195956454121307, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,4,0.44258545382417414,0.12990432075077013,"[0.1479729869271598, 0.1479729869271598, 0.0763682614197744, 0.3481540141104351, 0.1886784659548544, 0.2362817785671506, 0.2362817785671506, 0.1886784659548544, 0.8711060817869701, 0.0763682614197744, 0.8711060817869705, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,5,-0.02160117346143217,0.9441590296910674,"[0.8200000000000001, 0.8200000000000001, 0.1999999999999988, 0.0, 0.700000000000001, 0.6199999999999998, 0.6199999999999998, 0.700000000000001, 0.0999999999999987, 0.1999999999999988, 0.1000000000000001, 0.7199999999999999, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,5,0.3902846157157627,0.18735916872875474,"[0.212573385518591, 0.212573385518591, 0.0533268101761252, 0.350293542074364, 0.24926614481409, 0.3801369863013697, 0.3801369863013697, 0.24926614481409, 0.7994129158512719, 0.0533268101761251, 0.7994129158512719, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,5,0.37642337105719104,0.20489599311176643,"[0.2134432237560609, 0.2134432237560609, 0.1024488594617024, 0.4672078320360239, 0.2554659674942698, 0.3853047997744684, 0.3853047997744684, 0.2554659674942696, 0.8475383671666414, 0.1024488594617025, 0.8475383671666414, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,6,-0.03234557197828636,0.9164564306257473,"[0.8411764705882353, 0.8411764705882353, 0.1764705882352937, 0.0, 0.735294117647061, 0.6647058823529405, 0.6647058823529426, 0.7352941176470589, 0.0882352941176474, 0.1764705882352937, 0.0882352941176474, 0.752941176470589, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,6,0.41732171496847464,0.15595966196193156,"[0.1959397810218978, 0.1959397810218978, 0.052235401459854, 0.2892335766423357, 0.2358576642335765, 0.3134124087591241, 0.3134124087591241, 0.2358576642335766, 0.8072536496350365, 0.052235401459854, 0.8072536496350365, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,6,0.40372233222463016,0.1712926732239345,"[0.1981854451027551, 0.198185445102755, 0.1182133619739281, 0.4166639911755069, 0.2441036365553697, 0.3222545516547179, 0.3222545516547179, 0.2441036365553697, 0.8710323838834266, 0.1182133619739281, 0.8710323838834266, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,7,-0.06991570785427337,0.8204544683520046,"[0.8457142857142849, 0.8457142857142849, 0.1999999999999993, 0.0285714285714269, 0.7428571428571432, 0.6742857142857144, 0.6742857142857144, 0.7428571428571432, 0.0, 0.1999999999999993, 0.0, 0.7600000000000005, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,7,0.45060834915199893,0.12227701013796494,"[0.1598277431552411, 0.1598277431552411, 0.0326657797073034, 0.2179819340382326, 0.20271689657587, 0.2531335340662419, 0.2531335340662419, 0.20271689657587, 0.8020096631888525, 0.0326657797073034, 0.8020096631888525, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,7,0.43986014271985263,0.13256541816507916,"[0.1603407847027545, 0.1603407847027545, 0.1130938086394322, 0.3516536782459322, 0.2121616923169901, 0.2617365233496267, 0.2617365233496269, 0.2121616923169901, 0.8899323632190071, 0.1130938086394322, 0.8899323632190068, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,8,-0.058162469510650794,0.8503003194042417,"[0.9216216216216224, 0.9216216216216238, 0.1621621621621631, 0.0, 0.8243243243243256, 0.759459459459462, 0.7594594594594606, 0.8243243243243241, 0.0405405405405397, 0.1621621621621631, 0.0405405405405382, 0.9081081081081066, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,8,0.45178749168288523,0.1211818267480035,"[0.16370882371256, 0.1637088237125599, 0.0092782863191978, 0.1690173734354567, 0.2016937542810885, 0.2425586898312471, 0.2425586898312471, 0.2016937542810885, 0.7836727068933308, 0.0092782863191978, 0.7836727068933308, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,8,0.44700355113325124,0.12566606688554482,"[0.1587729385674112, 0.1587729385674112, 0.0904043012263625, 0.3020432710154009, 0.2058285651892367, 0.2455895154698606, 0.2455895154698606, 0.2058285651892369, 0.8761695056479286, 0.0904043012263625, 0.8761695056479286, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,9,-0.025372499726585784,0.9344272342614538,"[0.9216216216216212, 0.9216216216216212, 0.1621621621621607, 0.0, 0.8243243243243252, 0.7594594594594605, 0.7594594594594605, 0.8243243243243252, 0.0765765765765761, 0.1621621621621607, 0.0765765765765761, 0.9891891891891887, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,9,0.49634762650554365,0.08448168094627015,"[0.1676960362755063, 0.1676960362755063, 1.2961715660283795e-16, 0.1026138170067496, 0.206030281708493, 0.1777291324629297, 0.1777291324629299, 0.2060302817084933, 0.768675891903161, 0.0, 0.768675891903161, 1.0, 0.0822557527428143]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,9,0.4925307245237247,0.08727825919865698,"[0.0893907719345695, 0.0893907719345695, 0.0018778761263899, 0.1698424378712935, 0.1450252828880144, 0.112491292368898, 0.112491292368898, 0.1450252828880147, 0.852800897340045, 0.0018778761263899, 0.852800897340045, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,10,-0.006386193186572936,0.9834805713232281,"[0.9096916299559464, 0.9096916299559464, 0.1982378854625551, 0.0, 0.7907488986784146, 0.7114537444933933, 0.7114537444933933, 0.7907488986784146, 0.1284875183553606, 0.1982378854625551, 0.1284875183553606, 0.9647577092511032, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,10,0.49637361678619807,0.08446285346245105,"[0.1633971656423022, 0.163397165642302, 0.0, 0.1449484431350637, 0.2070503377863564, 0.2049626657184942, 0.2049626657184944, 0.2070503377863566, 0.7550718748412659, 0.0, 0.7550718748412657, 1.0, 0.087986996495149]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,10,0.48906301389006646,0.08987374380322181,"[0.0803029535434506, 0.0803029535434506, 0.0059493329756672, 0.2343049079849772, 0.1465747074074447, 0.143729405721963, 0.143729405721963, 0.1465747074074444, 0.8460109347514694, 0.0059493329756672, 0.8460109347514688, 1.0, 0.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,11,0.009409488051284914,0.9756618335012479,"[0.8959861057506763, 0.8959861057506763, 0.2103434967194128, 0.0, 0.7813585488228482, 0.745465071401003, 0.745465071401003, 0.7813585488228482, 0.1431236330888977, 0.2103434967194128, 0.1431236330888977, 1.0, 0.9830181397143968]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,11,0.49133053952485484,0.08817064059231183,"[0.1925408273300933, 0.1925408273300933, 0.0, 0.1270927274310188, 0.2172461238622865, 0.2332205235497911, 0.2332205235497911, 0.2172461238622865, 0.733013006981862, 0.0, 0.733013006981862, 1.0, 0.1125826899398457]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,11,0.48664482390910374,0.09171479175804838,"[0.1059530401202229, 0.1059530401202226, 0.0, 0.2154461972074356, 0.1536792097708587, 0.1624433276817256, 0.1624433276817253, 0.1536792097708587, 0.8274055594960343, 0.0, 0.8274055594960343, 1.0, 0.018900619038163]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_only_modulations,12,-0.015622199393152736,0.9596017324891004,"[0.8944298080541957, 0.8944298080541957, 0.2051185547610098, 0.0, 0.7826496048174615, 0.7476477229958607, 0.7476477229958607, 0.7826496048174615, 0.0691883076151063, 0.2051185547610098, 0.0691883076151063, 0.9751599548362806, 1.0]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,12,0.5057461586603496,0.07786091261363567,"[0.1898738339782308, 0.1898738339782308, 1.8741227657025076e-16, 0.0776900254670481, 0.1994230635726214, 0.2016902520032007, 0.2016902520032003, 0.1994230635726214, 0.7269828307519174, 0.0, 0.7269828307519174, 1.0, 0.1273790863285431]",ranking_order
Experimental_methods ,all_ranges,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,12,0.5018422869733782,0.0805655291231739,"[0.0961374765460326, 0.096137476546033, 0.0, 0.1561504992781081, 0.1288075066577064, 0.1226287978602947, 0.1226287978602947, 0.1288075066577067, 0.833320375129694, 0.0, 0.833320375129694, 1.0, 0.0252519786381097]",ranking_order
