,case,note_names,periods_considered,tension_score,chord_label,normalized_tension_score,threshold_exponent_applied
1210,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,B2",25,849.3804260106272,M3,0.7463328576523398,10**-6
1211,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,B2",26,849.3804260106272,M3,0.7463328576523398,10**-6
1212,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,B2",27,849.3804260106272,M3,0.5615416408313593,10**-6
1213,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,B2",28,849.3804260106272,M3,0.5615416408313593,10**-6
1214,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,B2",29,881.9810883500807,M3,0.5830945620686292,10**-6
1215,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,B2",30,881.9810883500807,M3,0.5830945620686292,10**-6
1216,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,B2",31,881.9810883500807,M3,0.5830945620686292,10**-6
1217,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,B2",32,881.9810883500807,M3,0.5830945620686292,10**-6
1218,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",4,60.1978934376009,TT,0.2519602349254851,10**-6
1219,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",5,97.70790071551161,TT,0.4089595866651877,10**-6
1220,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",6,119.75193904713377,TT,0.5012256238895507,10**-6
1221,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",7,119.75193904713377,TT,0.5012256238895507,10**-6
1222,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",8,186.12005523483498,TT,0.7790115262076888,10**-6
1223,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",9,247.6519194914835,TT,0.8634727554744138,10**-6
1224,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",10,184.97953063569094,TT,0.6449567818910306,10**-6
1225,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",11,184.97953063569094,TT,0.6169162554604639,10**-6
1226,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",12,305.7745275405351,TT,0.5442255234453797,10**-6
1227,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",13,370.09289878442905,TT,0.6587010474169511,10**-6
1228,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",14,370.09289878442905,TT,0.6587010474169511,10**-6
1229,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",15,370.09289878442905,TT,0.6587010474169511,10**-6
1230,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",16,370.09289878442905,TT,0.6587010474169511,10**-6
1231,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",17,439.8781354853352,TT,0.7829066419044634,10**-6
1232,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",18,683.6644443886976,TT,1.0,10**-6
1233,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",19,683.6644443886976,TT,0.8626497380299013,10**-6
1234,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",20,683.6644443886976,TT,0.6268660186219677,10**-6
1235,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",21,683.6644443886976,TT,0.6268660186219677,10**-6
1236,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",22,683.6644443886976,TT,0.6268660186219677,10**-6
1237,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",23,683.6644443886976,TT,0.6007216823354625,10**-6
1238,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",24,812.2335721423376,TT,0.7136926922431506,10**-6
1239,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",25,812.2335721423376,TT,0.7136926922431506,10**-6
1240,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",26,812.2335721423376,TT,0.7136926922431506,10**-6
1241,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",27,812.2335721423376,TT,0.5369831454456168,10**-6
1242,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",28,812.2335721423376,TT,0.5369831454456168,10**-6
1243,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",29,812.2335721423376,TT,0.5369831454456168,10**-6
1244,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",30,812.2335721423376,TT,0.5369831454456168,10**-6
1245,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",31,1318.3457541907678,TT,0.8715835864836343,10**-6
1246,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C#3",32,1318.3457541907678,TT,0.8715835864836343,10**-6
1247,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",4,67.82161966631625,P4,0.28386958825835246,10**-6
1248,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",5,105.53472248084401,P4,0.4417190029520252,10**-6
1249,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",6,154.07854477704134,P4,0.6449007452269312,10**-6
1250,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",7,154.07854477704134,P4,0.6449007452269312,10**-6
1251,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",8,121.96713156762083,P4,0.5104973840126129,10**-6
1252,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",9,193.1496798304662,P4,0.6734431398903364,10**-6
1253,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",10,193.1496798304662,P4,0.6734431398903364,10**-6
1254,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",11,295.3313110023797,P4,0.9849451227262666,10**-6
1255,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",12,321.79937116620675,P4,0.5727469604024048,10**-6
1256,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",13,372.897121138139,P4,0.663692075906408,10**-6
1257,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",14,372.897121138139,P4,0.663692075906408,10**-6
1258,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",15,0.0,P4,0.0,10**-6
1259,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",16,0.0,P4,0.0,10**-6
1260,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",17,0.0,P4,0.0,10**-6
1261,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",18,0.0,P4,0.0,10**-6
1262,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",19,0.0,P4,0.0,10**-6
1263,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",20,0.0,P4,0.0,10**-6
1264,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",21,0.0,P4,0.0,10**-6
1265,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",22,0.0,P4,0.0,10**-6
1266,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",23,0.0,P4,0.0,10**-6
1267,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",24,0.0,P4,0.0,10**-6
1268,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",25,0.0,P4,0.0,10**-6
1269,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",26,0.0,P4,0.0,10**-6
1270,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",27,0.0,P4,0.0,10**-6
1271,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",28,0.0,P4,0.0,10**-6
1272,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",29,0.0,P4,0.0,10**-6
1273,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",30,0.0,P4,0.0,10**-6
1274,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",31,0.0,P4,0.0,10**-6
1275,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,C3",32,0.0,P4,0.0,10**-6
1276,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",4,69.74575267054556,m6,0.2919231093383887,10**-6
1277,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",5,77.17918526828771,m6,0.32303598250846544,10**-6
1278,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",6,85.99122213598771,m6,0.35991904855228307,10**-6
1279,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",7,205.01271371625074,m6,0.8580873608841751,10**-6
1280,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",8,205.01271371625074,m6,0.8580873608841751,10**-6
1281,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",9,205.01271371625074,m6,0.7148052524016306,10**-6
1282,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",10,280.4871665313328,m6,0.9779573970487616,10**-6
1283,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",11,199.62478604787842,m6,0.6657589360430124,10**-6
1284,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",12,199.62478604787842,m6,0.35529742962378236,10**-6
1285,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",13,217.5678680762781,m6,0.38723299759824253,10**-6
1286,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",14,356.4405079383115,m6,0.63440216413759,10**-6
1287,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",15,356.4405079383115,m6,0.63440216413759,10**-6
1288,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",16,432.82564418729885,m6,0.7703544329315986,10**-6
1289,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",17,432.82564418729885,m6,0.7703544329315986,10**-6
1290,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",18,432.82564418729885,m6,0.6330966130238239,10**-6
1291,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",19,467.2631529503451,m6,0.5895939737572006,10**-6
1292,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",20,467.2631529503451,m6,0.4284432147127949,10**-6
1293,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",21,795.8519858041784,m6,0.729733087405971,10**-6
1294,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",22,795.8519858041784,m6,0.729733087405971,10**-6
1295,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",23,795.8519858041784,m6,0.699298534136564,10**-6
1296,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",24,795.8519858041784,m6,0.699298534136564,10**-6
1297,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",25,795.8519858041784,m6,0.699298534136564,10**-6
1298,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",26,795.8519858041784,m6,0.699298534136564,10**-6
1299,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",27,1006.4428914040839,m6,0.6653786399299902,10**-6
1300,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",28,1006.4428914040839,m6,0.6653786399299902,10**-6
1301,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",29,1006.4428914040839,m6,0.6653786399299902,10**-6
1302,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",30,870.7197030723669,m6,0.5756494449300311,10**-6
1303,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",31,870.7197030723669,m6,0.5756494449300311,10**-6
1304,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D#3",32,870.7197030723669,m6,0.5756494449300311,10**-6
1305,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",4,47.960349311810006,P5,0.20073959717939213,10**-6
1306,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",5,90.71875964529622,P5,0.3797063100899168,10**-6
1307,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",6,120.31472264816568,P5,0.5035811729001684,10**-6
1308,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",7,120.31472264816568,P5,0.5035811729001684,10**-6
1309,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",8,170.16117823191405,P5,0.71221512903856,10**-6
1310,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",9,213.83908291612408,P5,0.7455796124368704,10**-6
1311,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",10,213.3935862781049,P5,0.7440263266380973,10**-6
1312,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",11,0.0,P5,0.0,10**-6
1313,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",12,0.0,P5,0.0,10**-6
1314,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",13,0.0,P5,0.0,10**-6
1315,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",14,0.0,P5,0.0,10**-6
1316,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",15,0.0,P5,0.0,10**-6
1317,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",16,0.0,P5,0.0,10**-6
1318,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",17,0.0,P5,0.0,10**-6
1319,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",18,0.0,P5,0.0,10**-6
1320,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",19,0.0,P5,0.0,10**-6
1321,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",20,0.0,P5,0.0,10**-6
1322,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",21,0.0,P5,0.0,10**-6
1323,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",22,0.0,P5,0.0,10**-6
1324,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",23,0.0,P5,0.0,10**-6
1325,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",24,0.0,P5,0.0,10**-6
1326,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",25,0.0,P5,0.0,10**-6
1327,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",26,0.0,P5,0.0,10**-6
1328,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",27,0.0,P5,0.0,10**-6
1329,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",28,0.0,P5,0.0,10**-6
1330,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",29,0.0,P5,0.0,10**-6
1331,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",30,0.0,P5,0.0,10**-6
1332,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",31,0.0,P5,0.0,10**-6
1333,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,D3",32,0.0,P5,0.0,10**-6
1334,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",4,65.7189821113528,M6,0.2750689305931321,10**-6
1335,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",5,95.49045617137567,M6,0.39967840062412024,10**-6
1336,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",6,139.19562366377295,M6,0.5826077963222724,10**-6
1337,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",7,93.13009736096618,M6,0.3897990422875087,10**-6
1338,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",8,120.16312264544652,M6,0.5029466461730925,10**-6
1339,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",9,185.82228864864825,M6,0.6478951745557862,10**-6
1340,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",10,236.82830432349232,M6,0.8257347204432683,10**-6
1341,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",11,236.82830432349232,M6,0.78983458433595,10**-6
1342,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",12,236.82830432349232,M6,0.4215132271606509,10**-6
1343,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",13,381.3183254458172,M6,0.6786803561900857,10**-6
1344,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",14,381.3183254458172,M6,0.6786803561900857,10**-6
1345,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",15,558.4194337126585,M6,0.9938895533868715,10**-6
1346,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",16,558.4194337126585,M6,0.9938895533868715,10**-6
1347,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",17,558.4194337126585,M6,0.9938895533868715,10**-6
1348,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",18,558.4194337126585,M6,0.8168033869480698,10**-6
1349,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",19,558.4194337126585,M6,0.7046152277726885,10**-6
1350,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",20,848.180852435643,M6,0.77771450365996,10**-6
1351,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",21,848.180852435643,M6,0.77771450365996,10**-6
1352,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",22,848.180852435643,M6,0.77771450365996,10**-6
1353,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",23,848.180852435643,M6,0.7452788173816132,10**-6
1354,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",24,848.180852435643,M6,0.7452788173816132,10**-6
1355,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",25,780.1301825813214,M6,0.6854841136867386,10**-6
1356,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",26,780.1301825813214,M6,0.6854841136867386,10**-6
1357,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",27,920.7507621912234,M6,0.6087259347687337,10**-6
1358,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",28,920.7507621912234,M6,0.6087259347687337,10**-6
1359,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",29,920.7507621912234,M6,0.6087259347687337,10**-6
1360,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",30,920.7507621912234,M6,0.6087259347687337,10**-6
1361,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",31,920.7507621912234,M6,0.6087259347687337,10**-6
1362,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,E3",32,718.6776765974101,M6,0.4751315539973715,10**-6
1363,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",4,54.112992306373165,M7,0.22649168393521324,10**-6
1364,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",5,102.03449026966796,M7,0.4270686675356234,10**-6
1365,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",6,102.03449026966796,M7,0.4270686675356234,10**-6
1366,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",7,141.33943558189122,M7,0.5915807906195736,10**-6
1367,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",8,231.79768325277058,M7,0.9701967193933566,10**-6
1368,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",9,231.79768325277058,M7,0.8081947625596263,10**-6
1369,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",10,231.79768325277058,M7,0.8081947625596263,10**-6
1370,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",11,231.79768325277058,M7,0.7730572041419094,10**-6
1371,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",12,209.35420739937206,M7,0.37261410891171076,10**-6
1372,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",13,201.86590389981956,M7,0.3592862299528541,10**-6
1373,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",14,201.86590389981956,M7,0.3592862299528541,10**-6
1374,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",15,201.86590389981956,M7,0.3592862299528541,10**-6
1375,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",16,201.86590389981956,M7,0.3592862299528541,10**-6
1376,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",17,242.45882118567044,M7,0.43153456873947393,10**-6
1377,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",18,242.45882118567044,M7,0.35464594242935416,10**-6
1378,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",19,378.28714341337684,M7,0.4773237921673964,10**-6
1379,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",20,378.28714341337684,M7,0.34685927787199283,10**-6
1380,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",21,677.4931574409932,M7,0.621207438436274,10**-6
1381,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",22,677.4931574409932,M7,0.621207438436274,10**-6
1382,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",23,1138.0718633806814,M7,1.0,10**-6
1383,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",24,1138.0718633806814,M7,1.0,10**-6
1384,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",25,1138.0718633806814,M7,1.0,10**-6
1385,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",26,1138.0718633806814,M7,1.0,10**-6
1386,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",27,1138.0718633806814,M7,0.7524010702111407,10**-6
1387,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",28,1138.0718633806814,M7,0.7524010702111407,10**-6
1388,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",29,1138.0718633806814,M7,0.7524010702111407,10**-6
1389,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",30,1138.0718633806814,M7,0.7524010702111407,10**-6
1390,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",31,1138.0718633806814,M7,0.7524010702111407,10**-6
1391,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F#3",32,1138.0718633806814,M7,0.7524010702111407,10**-6
1392,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",4,60.020531867809446,m7,0.2512178823240983,10**-6
1393,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",5,107.48539311091426,m7,0.4498835981255126,10**-6
1394,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",6,107.48539311091426,m7,0.4498835981255126,10**-6
1395,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",7,142.06996584578783,m7,0.5946384487268687,10**-6
1396,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",8,142.06996584578783,m7,0.5946384487268687,10**-6
1397,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",9,197.90983931045326,m7,0.6900400959370406,10**-6
1398,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",10,123.32808835115756,m7,0.43000048008765007,10**-6
1399,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",11,268.3763620128713,m7,0.8950489804904788,10**-6
1400,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",12,268.3763620128713,m7,0.47766328762443916,10**-6
1401,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",13,393.7270225953865,m7,0.7007656808108695,10**-6
1402,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",14,393.7270225953865,m7,0.7007656808108695,10**-6
1403,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",15,393.7270225953865,m7,0.7007656808108695,10**-6
1404,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",16,393.7270225953865,m7,0.7007656808108695,10**-6
1405,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",17,393.7270225953865,m7,0.7007656808108695,10**-6
1406,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",18,490.1181517843554,m7,0.7168987005351687,10**-6
1407,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",19,490.1181517843554,m7,0.6184324762106399,10**-6
1408,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",20,490.1181517843554,m7,0.4493994341597435,10**-6
1409,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",21,490.1181517843554,m7,0.4493994341597435,10**-6
1410,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",22,490.1181517843554,m7,0.4493994341597435,10**-6
1411,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",23,756.0822576939081,m7,0.6643537038583309,10**-6
1412,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",24,756.0822576939081,m7,0.6643537038583309,10**-6
1413,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",25,801.1161965364885,m7,0.7039240862670529,10**-6
1414,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",26,801.1161965364885,m7,0.7039240862670529,10**-6
1415,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",27,920.9619301144411,m7,0.6088655419205627,10**-6
1416,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",28,920.9619301144411,m7,0.6088655419205627,10**-6
1417,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",29,920.9619301144411,m7,0.6088655419205627,10**-6
1418,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",30,1142.636313862774,m7,0.7554187157027447,10**-6
1419,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",31,1142.636313862774,m7,0.7554187157027447,10**-6
1420,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,F3",32,1142.636313862774,m7,0.7554187157027447,10**-6
1421,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,G#2",4,238.9182303128264,m2,1.0,10**-6
1422,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,G#2",5,238.9182303128264,m2,1.0,10**-6
1423,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,G#2",6,238.9182303128264,m2,1.0,10**-6
1424,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,G#2",7,238.9182303128264,m2,1.0,10**-6
1425,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,"G2,G#2",8,238.9182303128264,m2,1.0,10**-6
