,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent
133,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),26,10**1
134,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,26,10**1
135,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,26,10**1
136,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_choose_top_3_delta_t,26,10**1
137,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_filter_by_smallest_delta_t,26,10**1
138,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_t_sub,27,10**1
139,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),27,10**1
140,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,27,10**1
141,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,27,10**1
142,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_choose_top_3_delta_t,27,10**1
143,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_filter_by_smallest_delta_t,27,10**1
144,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_t_sub,28,10**1
145,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),28,10**1
146,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,28,10**1
147,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,28,10**1
148,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_choose_top_3_delta_t,28,10**1
149,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_filter_by_smallest_delta_t,28,10**1
150,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_t_sub,29,10**1
151,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),29,10**1
152,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,29,10**1
153,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,29,10**1
154,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_choose_top_3_delta_t,29,10**1
155,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_filter_by_smallest_delta_t,29,10**1
156,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_t_sub,30,10**1
157,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),30,10**1
158,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,30,10**1
159,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,30,10**1
160,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_choose_top_3_delta_t,30,10**1
161,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_filter_by_smallest_delta_t,30,10**1
162,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_t_sub,31,10**1
163,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),31,10**1
164,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,31,10**1
165,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,31,10**1
166,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_choose_top_3_delta_t,31,10**1
167,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_filter_by_smallest_delta_t,31,10**1
168,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_choose_top_3_t_sub,32,10**1
169,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),32,10**1
170,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,32,10**1
171,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,32,10**1
172,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_choose_top_3_delta_t,32,10**1
173,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_t_sub_and_filter_by_smallest_delta_t,32,10**1
174,0.6033797729086818,"[0.0, 0.1310116144078594, 0.11467511762126212, 0.19511567756893125, 0.15861995117587668, 0.1597428239254548, 0.08521910176579284, 0.1580093145386703, 0.16724794352536118, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.029013951485233072,Smallest_delta_t_and_choose_top_3_t_sub,4,10**10
175,0.5638206239594716,"[0.0, 0.041622680076453436, 0.040296385875744606, 0.04801992628497836, 0.04827081182832273, 0.07566291657764933, 0.08521910176579284, 0.0957976070652699, 0.04497675562319077, 0.06311042439940451, 0.25777164878007836, 0.05129848289180853, 1.0]",0.044762401434365044,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),4,10**10
176,0.55912319908674,"[0.0, 0.041622680076453436, 0.040296385875744606, 0.08058194313796654, 0.09461247217482213, 0.07566291657764933, 0.08521910176579284, 0.11815449409492772, 0.06348395998370564, 0.06311042439940451, 0.25777164878007836, 0.05129848289180853, 1.0]",0.046973169648603104,Smallest_ratio_and_filter_by_smallest_t_sub,4,10**10
177,0.6616280332907364,"[0.0, 0.2040163720794325, 0.20073959717939213, 0.28386958825835246, 0.30759140458540474, 0.2750689305931321, 0.2919231093383887, 0.3437360820381354, 0.2519602349254851, 0.2512178823240983, 0.5077121711955292, 0.22649168393521324, 1.0]",0.013776782454178847,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,4,10**10
178,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,4,10**10
179,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,4,10**10
180,0.6620917083697064,"[0.0, 0.2014916621224196, 0.11467511762126212, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.26630532260703244, 0.2114467276031425, 0.16724794352536118, 0.3535948847042967, 0.25777164878007836, 0.3499678318300798, 1.0]",0.013687121451854543,Smallest_delta_t_and_choose_top_3_t_sub,5,10**10
181,0.5529832470224332,"[0.0, 0.041622680076453436, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.07566291657764933, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.06311042439940451, 0.25777164878007836, 0.05129848289180853, 1.0]",0.0499796791023599,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),5,10**10
182,0.5904046180977602,"[0.0, 0.1310116144078594, 0.14417688192210004, 0.19511567756893125, 0.09461247217482213, 0.1597428239254548, 0.10435224599520958, 0.1580093145386703, 0.16724794352536118, 0.2023952518623577, 0.21806822202321582, 0.18238764679065278, 1.0]",0.03363936015064489,Smallest_ratio_and_filter_by_smallest_t_sub,5,10**10
183,0.6935556465989141,"[0.0, 0.3619552657551198, 0.3797063100899168, 0.4417190029520252, 0.30759140458540474, 0.39967840062412024, 0.32303598250846544, 0.39750385474693234, 0.4089595866651877, 0.4498835981255126, 0.46697775324228863, 0.4270686675356234, 1.0]",0.00856033070582233,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,5,10**10
184,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,5,10**10
185,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,5,10**10
186,0.7472236347700478,"[0.0, 0.0, 0.47516197873654253, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.7363139189091686, 0.5116663632228867, 0.6068589579644325, 0.3535948847042967, 0.25777164878007836, 0.9412816743216315, 1.0]",0.0033286452865447834,Smallest_delta_t_and_choose_top_3_t_sub,6,10**10
187,0.5902777994738864,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.19511567756893125, 0.15861995117587668, 0.07566291657764933, 0.08521910176579284, 0.1580093145386703, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.03368706573815691,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),6,10**10
188,0.48331716501171457,"[0.0, 0.1310116144078594, 0.25359399769950924, 0.41589697119425123, 0.2463092420506096, 0.3394318443354945, 0.1295417215107807, 0.24483035839923178, 0.2512271260434693, 0.2023952518623577, 0.2212889260309279, 0.18238764679065278, 1.0]",0.09429034030513525,Smallest_ratio_and_filter_by_smallest_t_sub,6,10**10
189,0.5420026263647586,"[0.0, 0.3619552657551198, 0.5035811729001684, 0.6449007452269312, 0.4962955188701683, 0.5826077963222724, 0.35991904855228307, 0.49480335326191127, 0.5012256238895507, 0.4498835981255126, 0.4704135691398877, 0.4270686675356234, 1.0]",0.055695854888719434,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,6,10**10
190,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,6,10**10
191,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,6,10**10
192,0.7127513225894847,"[0.0, 0.0, 0.7455740254690301, 0.4335998558031727, 0.3161626667709107, 0.45772117562259157, 0.6852959919808194, 0.6017780654508934, 1.0, 0.6386330285985217, 0.3872613546728729, 0.876061883623285, 0.9307117173556475]",0.0062497986432963025,Smallest_delta_t_and_choose_top_3_t_sub,7,10**10
193,0.6508566011598621,"[0.0, 0.2014916621224196, 0.11467511762126212, 0.19511567756893125, 0.15861995117587668, 0.1597428239254548, 0.08521910176579284, 0.2114467276031425, 0.16724794352536118, 0.2023952518623577, 0.25777164878007836, 0.3499678318300798, 1.0]",0.01598676478040655,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),7,10**10
194,0.33956827734558637,"[0.0, 0.2014916621224196, 0.25359399769950924, 0.41589697119425123, 0.8581420953871857, 0.151943293368259, 0.7363139189091686, 0.09807764748877504, 0.2512271260434693, 0.35359488470429684, 0.1514180202947779, 0.3499678318300798, 1.0]",0.2563296820253911,Smallest_ratio_and_filter_by_smallest_t_sub,7,10**10
195,0.40992837201317334,"[0.0, 0.4488782263848622, 0.5035811729001684, 0.6449007452269312, 0.9263595929158318, 0.3897990422875087, 0.8580873608841751, 0.3131735101964645, 0.5012256238895507, 0.5946384487268687, 0.38912468476669265, 0.5915807906195736, 1.0]",0.16418054683939518,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,7,10**10
196,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,7,10**10
197,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,7,10**10
198,0.390017418210669,"[0.0, 0.0, 0.5242702086380894, 1.0, 0.22231818921975746, 0.32185882024359175, 0.9020009686900704, 0.4231562543092789, 0.703176600483471, 0.44907180200637176, 0.3187515760354361, 0.6160262171393677, 0.6544547014402773]",0.18768793800576578,Smallest_delta_t_and_choose_top_3_t_sub,8,10**10
199,0.7561491548203936,"[0.0, 0.0, 0.11467511762126212, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.26630532260703244, 0.5116663632228867, 0.16724794352536118, 0.2023952518623577, 0.25777164878007836, 0.9412816743216315, 1.0]",0.0027832513251035114,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),8,10**10
200,0.5684289151398035,"[0.0, 0.0, 0.5072503900314126, 0.2606075790837211, 0.8581420953871857, 0.25295532889676187, 0.7363139189091686, 0.356828808347755, 0.6068589579644325, 0.35359488470429684, 0.13912152085914364, 0.9412816743216315, 1.0]",0.04266736472594564,Smallest_ratio_and_filter_by_smallest_t_sub,8,10**10
201,0.6197224767517342,"[0.0, 0.0, 0.71221512903856, 0.5104973840126129, 0.9263595929158318, 0.5029466461730925, 0.8580873608841751, 0.5973514948066632, 0.7790115262076888, 0.5946384487268687, 0.372989974207275, 0.9701967193933566, 1.0]",0.02387439943044731,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,8,10**10
202,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,8,10**10
203,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,8,10**10
204,-0.30792923135902145,"[0.0, 0.0, 1.0, 0.001245167775376674, 0.0011607910569718675, 0.0004007682311880739, 0.0011231425395714198, 0.0005269005318150109, 0.0008755728433209358, 0.0009923295764936214, 0.0010591919295926148, 0.0007670559943691343, 0.0008149059046771955]",0.3060554442517476,Smallest_delta_t_and_choose_top_3_t_sub,9,10**10
205,0.7572793352113438,"[0.0, 0.0, 0.47516197873654253, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.26630532260703244, 0.5116663632228867, 0.16724794352536118, 0.35359488470429684, 0.41609162907410885, 0.9412816743216315, 1.0]",0.0027194820469551738,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),9,10**10
206,0.5023939666236138,"[0.0, 0.0, 0.555888958481514, 0.4535256626653552, 0.5954861517760921, 0.4197681572126726, 0.5109465488609589, 1.0, 0.745585199446577, 0.47615533400080023, 0.15964679013852753, 0.6531787742288108, 0.6939248814118766]",0.08017942592259696,Smallest_ratio_and_filter_by_smallest_t_sub,9,10**10
207,0.5677305020582696,"[0.0, 0.0, 0.7455796124368704, 0.6734431398903364, 0.7716774920756029, 0.6478951745557862, 0.7148052524016306, 1.0, 0.8634727554744138, 0.6900400959370406, 0.399558243737415, 0.8081947625596263, 0.8330215371836892]",0.04298023551605728,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,9,10**10
208,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,9,10**10
209,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,9,10**10
210,-0.3084628064976898,"[0.0, 0.0, 1.0, 0.001245167775376674, 0.004029602329128325, 0.0020757939435324005, 0.0011231425395714198, 0.0005269005318150109, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.0007670559943691343, 0.0008149059046771955]",0.30517454433005814,Smallest_delta_t_and_choose_top_3_t_sub,10,10**10
211,0.7093864624594625,"[0.0, 0.0, 0.8010794444356695, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.26630532260703244, 0.5116663632228867, 0.6068589579644325, 0.35359488470429684, 0.48704910413807145, 0.9412816743216315, 1.0]",0.006615433522640468,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),10,10**10
212,0.3975850542368969,"[0.0, 0.0, 0.5535751747305808, 0.4535256626653552, 0.5954861517760921, 0.6818378285455226, 0.9564006704423892, 1.0, 0.4159692505072344, 0.18490041287560957, 0.37035734432347744, 0.6531787742288108, 0.6939248814118766]",0.1785169857719655,Smallest_ratio_and_filter_by_smallest_t_sub,10,10**10
213,0.5122724940571185,"[0.0, 0.0, 0.7440263266380973, 0.6734431398903364, 0.7716774920756029, 0.8257347204432683, 0.9779573970487616, 1.0, 0.6449567818910306, 0.43000048008765007, 0.6085699173665072, 0.8081947625596263, 0.8330215371836892]",0.07348160216963694,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,10,10**10
214,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,10,10**10
215,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,10,10**10
216,-0.3085855069652413,"[0.0, 0.0, 1.0, 0.0019851208333415355, 0.004029602329128325, 0.0020757939435324005, 0.0021224142986036557, 0.0005269005318150109, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.0010261525992808981, 0.0008149059046771955]",0.3049721771112307,Smallest_delta_t_and_choose_top_3_t_sub,11,10**10
217,0.8011512535773508,"[0.0, 0.0, 0.6163230205475932, 0.358431978192235, 0.26135343119826004, 0.2611472070891368, 0.5664946488460013, 0.3936585324771191, 0.8266422910318976, 0.5279210698893213, 1.0, 0.7241898025640718, 0.7693656663251044]",0.000995159928464324,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),11,10**10
218,-0.3080265998184767,"[0.0, 0.0, 1.0, 0.001245167775376674, 0.0010092163337284033, 0.0008007115574001579, 0.0005689024624019103, 0.001174343111921809, 0.0004884906241044482, 0.0010282469007655349, 0.00128352344142625, 0.0007670559943691343, 0.0004670305349276888]",0.30589458743060055,Smallest_ratio_and_filter_by_smallest_t_sub,11,10**10
219,-0.2853328758331415,"[0.0, 0.0, 1.0, 0.035286934910483146, 0.03176816541332539, 0.02829684712826074, 0.023851676301717462, 0.034268689965065914, 0.022101823999490365, 0.03206628916425371, 0.03582629539076361, 0.027695775749545893, 0.02161088926739686]",0.3446731596345078,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,11,10**10
220,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,11,10**10
221,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,11,10**10
222,-0.40055415479326956,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0021224142986036557, 0.004382099874369233, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.0010261525992808981, 0.0008149059046771955]",0.17499821707383462,Smallest_delta_t_and_choose_top_3_t_sub,12,10**10
223,-0.3078515413467806,"[0.0, 0.0, 1.0, 0.001245167775376674, 0.00027682344509653584, 0.0004007682311880739, 0.0006000265602150871, 0.000416959940615037, 0.0008755728433209358, 0.0005591697366886682, 0.0010591919295926152, 0.0007670559943691343, 0.0008149059046771955]",0.3061838258447443,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),12,10**10
224,-0.30718266744864775,"[0.0, 0.0, 1.0, 0.0014783568174132082, 0.0010092163337284033, 0.0008007115574001579, 0.0005689024624019103, 0.0010942762994585271, 0.0013347855417908032, 0.0010282469007655349, 0.004506648459332995, 0.0006257088142853014, 0.0003183645210784743]",0.30729039280481607,Smallest_ratio_and_filter_by_smallest_t_sub,12,10**10
225,-0.27754350134421685,"[0.0, 0.0, 1.0, 0.038449405943567036, 0.03176816541332539, 0.02829684712826074, 0.023851676301717462, 0.03307984733124576, 0.03653471693869823, 0.03206628916425371, 0.0671315757250863, 0.02501417226864206, 0.017842772236355938]",0.35857287574878427,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,12,10**10
226,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,12,10**10
227,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,12,10**10
228,-0.40034919090305665,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0021224142986036557, 0.008966560529433502, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.0013036409054735627, 0.0008149059046771955]",0.17523969216960603,Smallest_delta_t_and_choose_top_3_t_sub,13,10**10
