method,harmonics_considered,normed_column,correlation,p_value,final_ranking_correlate
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,21,normed_values_only_modulations,0.03278182688362513,0.915333258346789,"[1.0, 0.0, 0.48070021453333445, 0.6225365762187551, 0.7103425243634462, 0.21339329565518916, 0.4606186974195155, 0.7451632485790028, 0.5425237376664659, 0.16192737061448162, 0.7933407053324432, 0.0965255996581622, 0.992902956858683]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,22,normed_values_only_modulations,0.03180543274765879,0.9178472588469583,"[1.0, 0.0, 0.47405496662926566, 0.6134177157986263, 0.7061399683630231, 0.21240088273838495, 0.4549674552598065, 0.7392371176267024, 0.5411546291912975, 0.16032475126886395, 0.7916610191231985, 0.09816027237835277, 0.9813452308952526]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,23,normed_values_only_modulations,0.035127114102271345,0.9092976613632546,"[1.0, 0.0, 0.4780049430565734, 0.6164830943110319, 0.7145064229281989, 0.21923045099375912, 0.45237477711367463, 0.746317947827778, 0.5390144941716807, 0.1659837758322976, 0.8032374250950002, 0.1000705514947735, 0.9855535508063339]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,24,normed_values_only_modulations,0.036975049810725885,0.9045451387248976,"[1.0, 0.0, 0.4745223154854494, 0.6192525835172378, 0.713557962509426, 0.21913911620215393, 0.4498642820665104, 0.749516088270517, 0.5370137178018566, 0.16198236185316453, 0.804276653448698, 0.10178108808070462, 0.989313406089138]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,25,normed_values_only_modulations,0.034948957259925056,0.909755994557718,"[1.0, 0.0, 0.47083416115609666, 0.6162353355302059, 0.7110343204087436, 0.22291541677937332, 0.44400501199094206, 0.7454907588267362, 0.5374309386905407, 0.16246360077153071, 0.8061718104969104, 0.09950027151733519, 0.9805263719583334]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,26,normed_values_only_modulations,0.03712628122885964,0.9041563291841375,"[1.0, 0.0, 0.4767232325640008, 0.6233272424895766, 0.711952878019521, 0.22911787603242273, 0.4449338133947502, 0.7522796908440976, 0.5409067104737102, 0.16577168954758498, 0.815933729010651, 0.1003440002134648, 0.9839701199340454]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,27,normed_values_only_modulations,0.04040644718173195,0.8957281377916885,"[1.0, 0.0, 0.476386768965309, 0.6209879675132762, 0.7127239193990226, 0.23479462064782042, 0.44043846263458875, 0.7584926133268689, 0.5440242877496133, 0.16878233824373298, 0.8173531547806592, 0.10108914624613986, 0.9870802042128791]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,28,normed_values_only_modulations,0.03750988446743822,0.9031701900059816,"[1.0, 0.0, 0.4780298243982651, 0.620247901220067, 0.7144810502599256, 0.2358756817611288, 0.43837524538431144, 0.756141098199314, 0.5407226275944171, 0.17034277930267655, 0.8193561369723038, 0.1011095726666783, 0.9802354740352504]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,29,normed_values_only_modulations,0.03534405504234192,0.9087395856074787,"[1.0, 0.0, 0.47458796178564316, 0.6195248817520285, 0.7080666542344495, 0.23264150558200578, 0.43186299168081516, 0.7539615228034698, 0.537652324175305, 0.1695415163800007, 0.8148296991597509, 0.10109681314601435, 0.9739030134841251]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,30,normed_values_only_modulations,0.03640167593895077,0.9060194358555806,"[1.0, 0.0, 0.47528223512266543, 0.6204984357280605, 0.7093962150316542, 0.23432715685400332, 0.4315245028655135, 0.7594815997950454, 0.5364050624235336, 0.16931741975475673, 0.8164212515194507, 0.10140872715350965, 0.976761052621562]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,31,normed_values_only_modulations,0.03479993908276621,0.910139384249669,"[1.0, 0.0, 0.4732978946102622, 0.6206080014837132, 0.7065525489381906, 0.23457264812683107, 0.4270211225204622, 0.7580176674718413, 0.5366466479227657, 0.16821725007866364, 0.8184830650168541, 0.09925394134094073, 0.9715740201946059]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,32,normed_values_only_modulations,0.03286910405258603,0.915108573778438,"[1.0, 0.0, 0.4714203950236792, 0.6162692959582441, 0.7038615519821645, 0.23479223909632396, 0.4228007031698215, 0.7566604717755867, 0.5368329212731481, 0.16719736228289256, 0.8151647536839617, 0.09726758275620495, 0.9667302104642342]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,2,normed_values_only_modulations,-0.08908708063747477,0.7722614932228544,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,2,normed_values_weighted_modulations_only,0.8869997702062921,5.290047750389802e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2333333333333333, 0.0, 0.4666666666666666, 1.0, 0.7999999999999999, 0.9, 0.7999999999999999, 0.9]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,2,normed_values_normed_weighted_modulations,0.8879980233650883,5.048092524476688e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.4375, 0.9375000000000001, 1.0, 0.8437500000000001, 1.0, 0.8437500000000001]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,3,normed_values_only_modulations,-0.06213697660011999,0.84018506641396,"[1.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,3,normed_values_weighted_modulations_only,0.9092996136918924,1.6503055847276498e-05,"[0.0, 0.0, 0.0, 0.2, 0.27999999999999997, 0.48, 0.33999999999999997, 0.5599999999999999, 1.0, 0.76, 0.74, 0.6199999999999999, 0.9400000000000001]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,3,normed_values_normed_weighted_modulations,0.9044154141518158,2.1810150995094134e-05,"[0.0, 0.0, 0.0, 0.2, 0.27999999999999997, 0.5485714285714286, 0.33999999999999997, 0.5599999999999999, 1.0, 0.8685714285714285, 0.74, 0.7085714285714284, 0.8355555555555556]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,4,normed_values_only_modulations,-0.20779069344282458,0.49574174325656967,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.5, 1.0, 0.0, 0.5, 0.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,4,normed_values_weighted_modulations_only,0.9058995776301202,2.0070248790427285e-05,"[0.0, 0.0, 0.1149425287356322, 0.19540229885057472, 0.27586206896551724, 0.3563218390804598, 0.27586206896551724, 0.5172413793103449, 1.0, 0.632183908045977, 0.7011494252873564, 0.6666666666666667, 0.8505747126436782]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,4,normed_values_normed_weighted_modulations,0.9250114891112963,5.978671839695819e-06,"[0.0, 0.0, 0.1149425287356322, 0.19540229885057475, 0.2758620689655173, 0.4157088122605364, 0.2758620689655173, 0.557029177718833, 1.0, 0.7375478927203066, 0.7550839964633069, 0.7777777777777779, 0.8505747126436783]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,5,normed_values_only_modulations,0.022428065200812836,0.9420246056661419,"[1.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,5,normed_values_weighted_modulations_only,0.8430152767767431,0.00029537978802220914,"[0.0, 0.0, 0.17543859649122814, 0.2368421052631579, 0.14912280701754385, 0.2105263157894737, 0.17543859649122814, 0.5087719298245615, 1.0, 0.6842105263157895, 0.736842105263158, 0.5350877192982456, 0.736842105263158]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,5,normed_values_normed_weighted_modulations,0.8410849163720703,0.00031468368727826876,"[0.0, 0.019379844961240317, 0.18023255813953493, 0.24127906976744184, 0.14119601328903653, 0.2325581395348837, 0.16611295681063126, 0.5116279069767443, 1.0, 0.7282741738066096, 0.738372093023256, 0.5722154222766219, 0.6976744186046513]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,6,normed_values_only_modulations,-0.01548202805556581,0.9599639471351318,"[1.0, 0.0, 0.5, 0.5, 0.75, 0.0, 0.75, 0.5, 0.5, 0.0, 0.5, 0.25, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,6,normed_values_weighted_modulations_only,0.8440212725681883,0.00028569957701355097,"[0.09271523178807947, 0.0, 0.2251655629139073, 0.31125827814569534, 0.271523178807947, 0.3841059602649006, 0.29139072847682124, 0.5894039735099337, 1.0, 0.6754966887417219, 0.7350993377483444, 0.5165562913907285, 0.8013245033112583]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,6,normed_values_normed_weighted_modulations,0.8397787950551812,0.000328303613360953,"[0.0737472207969899, 0.0, 0.21959979476654695, 0.306310928681375, 0.25364023991082957, 0.4166239096972806, 0.2729604925602873, 0.586454592098512, 1.0, 0.732683427398666, 0.7331965110312982, 0.5358113372479715, 0.7398665982555157]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,7,normed_values_only_modulations,-0.012198750911856654,0.9684501015367263,"[1.0, 0.0, 0.6, 0.8, 1.0, 0.2, 0.8, 0.8, 0.6, 0.2, 0.8, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,7,normed_values_weighted_modulations_only,0.8066512782803965,0.0008626030358467362,"[0.2137931034482758, 0.0, 0.16551724137931031, 0.3034482758620689, 0.3310344827586206, 0.39999999999999997, 0.3034482758620689, 0.5724137931034483, 1.0, 0.5448275862068965, 0.6965517241379309, 0.496551724137931, 0.8137931034482757]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,7,normed_values_normed_weighted_modulations,0.821858704802542,0.0005671216718471418,"[0.15868236152933649, 0.0, 0.13879003558718858, 0.2633451957295373, 0.2734738571037502, 0.42511438739196744, 0.2633451957295373, 0.5336205281887993, 1.0, 0.5831215048296898, 0.6583629893238433, 0.5304524656837823, 0.746144721233689]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,8,normed_values_only_modulations,-0.02912209632795157,0.9247598196119767,"[1.0, 0.0, 0.6666666666666666, 0.8333333333333334, 1.0, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,8,normed_values_weighted_modulations_only,0.8074446927533561,0.0008446900196519969,"[0.1927083333333334, 0.0, 0.19270833333333331, 0.28125000000000006, 0.33333333333333326, 0.35416666666666663, 0.3177083333333333, 0.5885416666666665, 1.0, 0.47916666666666663, 0.703125, 0.53125, 0.7708333333333334]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,8,normed_values_normed_weighted_modulations,0.829062056738792,0.0004586332221389026,"[0.14514899853444066, 0.0, 0.1670737664875427, 0.2453765091771931, 0.2844357596482656, 0.3813059762253703, 0.28222485867820496, 0.5559554549714363, 1.0, 0.5188731476958149, 0.6717645534031884, 0.5761928024751669, 0.717772349780166]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,9,normed_values_only_modulations,-0.008007434350217557,0.9792875650926647,"[1.0, 0.0, 0.625, 0.75, 0.875, 0.25, 0.75, 0.75, 0.75, 0.25, 0.75, 0.125, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,9,normed_values_weighted_modulations_only,0.7964672920685967,0.0011202358392293733,"[0.21782178217821793, 0.0, 0.16831683168316833, 0.26732673267326734, 0.4702970297029703, 0.3712871287128713, 0.4702970297029703, 0.6287128712871287, 1.0, 0.47524752475247534, 0.683168316831683, 0.4900990099009902, 0.900990099009901]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,9,normed_values_normed_weighted_modulations,0.8406231977929761,0.00031944608828120285,"[0.15443641622842233, 0.0, 0.1357738207993938, 0.22902064784997156, 0.4268907845449711, 0.39946594085137055, 0.44260276567531714, 0.609301003978026, 1.0, 0.5165385522909377, 0.666603523394582, 0.5522775552729142, 0.8505007862840782]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,10,normed_values_only_modulations,0.08882467334983538,0.7729164747377439,"[0.9, 0.0, 0.6, 0.7, 0.9, 0.3, 0.8, 0.8, 0.7, 0.3, 0.8, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,10,normed_values_weighted_modulations_only,0.7693153306273985,0.002108348354367663,"[0.29257641921397376, 0.0, 0.16157205240174669, 0.31004366812227063, 0.4716157205240173, 0.31441048034934493, 0.4410480349344977, 0.6113537117903928, 1.0, 0.5502183406113536, 0.7205240174672487, 0.445414847161572, 0.8689956331877726]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,10,normed_values_normed_weighted_modulations,0.8091979268460958,0.0008061457777461129,"[0.22738572020439163, 0.0, 0.12186502658945533, 0.26902361552271775, 0.41207778803451084, 0.32520172825379284, 0.39399898724853827, 0.5720241218984484, 1.0, 0.5893049499871761, 0.6861427979560831, 0.4878740025098623, 0.8031663130406395]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,11,normed_values_only_modulations,0.09055224157805541,0.7686069429772435,"[0.9090909090909091, 0.0, 0.5454545454545454, 0.7272727272727273, 0.9090909090909091, 0.2727272727272727, 0.7272727272727273, 0.8181818181818182, 0.7272727272727273, 0.2727272727272727, 0.8181818181818182, 0.18181818181818182, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,11,normed_values_weighted_modulations_only,0.741706192475949,0.0037050113923805064,"[0.3820754716981133, 0.0, 0.19339622641509424, 0.3207547169811321, 0.5566037735849058, 0.29245283018867924, 0.4764150943396227, 0.679245283018868, 1.0, 0.5330188679245284, 0.8443396226415095, 0.4669811320754718, 0.9198113207547168]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,11,normed_values_normed_weighted_modulations,0.8047322157254635,0.0009071682471779772,"[0.297391679151009, 0.0, 0.1466699057173622, 0.25971058644325984, 0.48342442021040666, 0.3020005984114896, 0.4293602437166795, 0.6320830159939073, 1.0, 0.5797927320204549, 0.8100152322924601, 0.5216486662568018, 0.8502433855425675]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,12,normed_values_only_modulations,0.06644771933126428,0.8292396135229435,"[0.9230769230769231, 0.0, 0.5384615384615384, 0.7692307692307693, 0.9230769230769231, 0.23076923076923078, 0.6923076923076923, 0.7692307692307693, 0.6923076923076923, 0.23076923076923078, 0.7692307692307693, 0.23076923076923078, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,12,normed_values_weighted_modulations_only,0.7109293216904718,0.006445804473259705,"[0.3654618473895583, 0.0, 0.2449799196787149, 0.3815261044176708, 0.6626506024096387, 0.3855421686746988, 0.5140562248995983, 0.7269076305220885, 1.0, 0.4939759036144578, 0.8433734939759034, 0.4497991967871485, 0.9718875502008031]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,12,normed_values_normed_weighted_modulations,0.7758455279388677,0.0018250009891509298,"[0.2782680847853965, 0.0, 0.20526763292666048, 0.3187564846481959, 0.5908576601040961, 0.41344195519348276, 0.47427019687712146, 0.6888905967797719, 1.0, 0.5378633586372895, 0.813703262498559, 0.487173157234257, 0.8989517741362881]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,13,normed_values_only_modulations,0.09033615976815723,0.7691456409177141,"[0.875, 0.0, 0.625, 0.8125, 0.875, 0.3125, 0.6875, 0.8125, 0.75, 0.25, 0.8125, 0.25, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,13,normed_values_weighted_modulations_only,0.7072023870359163,0.006861379734421588,"[0.41666666666666674, 0.0, 0.29347826086956535, 0.40579710144927555, 0.644927536231884, 0.3586956521739131, 0.4782608695652176, 0.7173913043478262, 0.9528985507246378, 0.5326086956521742, 0.8695652173913045, 0.44202898550724656, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,13,normed_values_normed_weighted_modulations,0.7847506106475772,0.0014875475789838852,"[0.3498891555250828, 0.0, 0.2532707005858128, 0.34938587663714016, 0.6119968003656725, 0.3943628117377718, 0.45918592910224815, 0.7100690796627851, 1.0, 0.6248398940742178, 0.8862166904427513, 0.5117844917102644, 0.9855845496172766]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,14,normed_values_only_modulations,0.07849822820284492,0.7987978215552239,"[0.8888888888888888, 0.0, 0.6666666666666666, 0.8333333333333334, 0.8888888888888888, 0.3333333333333333, 0.7222222222222222, 0.8333333333333334, 0.7222222222222222, 0.2777777777777778, 0.8888888888888888, 0.2222222222222222, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,14,normed_values_weighted_modulations_only,0.6552159376587312,0.015062552578854076,"[0.4703832752613241, 0.0, 0.33101045296167253, 0.44947735191637633, 0.6933797909407668, 0.3693379790940768, 0.47386759581881543, 0.7038327526132406, 0.9651567944250874, 0.5017421602787456, 0.9547038327526133, 0.42857142857142855, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,14,normed_values_normed_weighted_modulations,0.7421517029135625,0.0036734539536628593,"[0.38758486701088607, 0.0, 0.2734717150188023, 0.3756466853492416, 0.6416737939117491, 0.39244384369135965, 0.428299914473059, 0.6674935821567011, 1.0, 0.5687784509263272, 0.9394342551236969, 0.4922521806490253, 0.9591761815930918]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,0.07184327000577166,0.8155798091549014,"[0.9047619047619048, 0.0, 0.6666666666666666, 0.8095238095238095, 0.9047619047619048, 0.38095238095238093, 0.7142857142857143, 0.8571428571428571, 0.7142857142857143, 0.2857142857142857, 0.8571428571428571, 0.23809523809523808, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,15,normed_values_weighted_modulations_only,0.5936684838469188,0.032428473347415054,"[0.5401234567901234, 0.0, 0.3333333333333333, 0.5123456790123456, 0.6759259259259258, 0.35802469135802484, 0.4907407407407406, 0.7253086419753086, 0.916666666666667, 0.5061728395061728, 0.9290123456790124, 0.3672839506172838, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,15,normed_values_normed_weighted_modulations,0.6872570340844117,0.00944466213646231,"[0.4794657725012324, 0.0, 0.28456187370367586, 0.46947516630585356, 0.6419433861820848, 0.3837200358678732, 0.46680517922739945, 0.7141306408191154, 0.9890546517729969, 0.6002307571913514, 0.9593331370752796, 0.4322191214429231, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,16,normed_values_only_modulations,0.05253912703060924,0.8646476907951887,"[0.9565217391304348, 0.0, 0.6521739130434783, 0.8260869565217391, 0.9130434782608695, 0.391304347826087, 0.6956521739130435, 0.8695652173913043, 0.7391304347826086, 0.30434782608695654, 0.8695652173913043, 0.21739130434782608, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,16,normed_values_weighted_modulations_only,0.5666228154252234,0.04347983958109032,"[0.5988700564971754, 0.0, 0.35310734463276844, 0.497175141242938, 0.6949152542372885, 0.403954802259887, 0.4774011299435029, 0.7401129943502828, 0.9152542372881359, 0.4830508474576273, 0.9463276836158194, 0.3841807909604521, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,16,normed_values_normed_weighted_modulations,0.6681774610696593,0.012550589983033345,"[0.5357108853311148, 0.0, 0.3110917086980101, 0.44592208414824835, 0.6616681775603724, 0.43879217899617007, 0.45394228831035943, 0.7277786086311946, 0.9788263207113852, 0.5637498499859599, 0.9759836401349884, 0.4586363105910311, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,17,normed_values_only_modulations,0.07362101738323103,0.8110894266761859,"[0.9230769230769231, 0.0, 0.6538461538461539, 0.8461538461538461, 0.8846153846153846, 0.38461538461538464, 0.6538461538461539, 0.8461538461538461, 0.7307692307692307, 0.3076923076923077, 0.8846153846153846, 0.23076923076923078, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,17,normed_values_weighted_modulations_only,0.5228295140433508,0.06676676101797208,"[0.6203208556149733, 0.0, 0.36898395721925137, 0.5160427807486629, 0.7112299465240642, 0.3823529411764706, 0.4625668449197861, 0.7459893048128342, 0.8475935828877008, 0.48395721925133706, 0.9491978609625668, 0.3368983957219253, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,17,normed_values_normed_weighted_modulations,0.6257823321687264,0.022151619950961175,"[0.5621599610899343, 0.0, 0.3229393656393762, 0.45542399632993424, 0.6845402392564375, 0.41289441234581836, 0.4411253502127219, 0.7388764793586123, 0.9017064590257419, 0.5689740130852514, 0.9764837407412899, 0.3963528950649513, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,18,normed_values_only_modulations,0.08437232221000154,0.7840505605552414,"[0.9310344827586207, 0.0, 0.6551724137931034, 0.8275862068965517, 0.896551724137931, 0.3793103448275862, 0.6551724137931034, 0.8620689655172413, 0.7586206896551724, 0.3103448275862069, 0.896551724137931, 0.2413793103448276, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,18,normed_values_weighted_modulations_only,0.5112081095556826,0.07418379237064358,"[0.6485148514851482, 0.0, 0.36633663366336633, 0.5272277227722771, 0.7425742574257421, 0.3886138613861384, 0.502475247524752, 0.7648514851485142, 0.8341584158415838, 0.47277227722772264, 0.9529702970297028, 0.3613861386138613, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,18,normed_values_normed_weighted_modulations,0.6196603419711463,0.023892561786114236,"[0.591481117018672, 0.0, 0.3162333911034086, 0.4712078160680148, 0.7178293201568392, 0.4226184286539569, 0.489531580974388, 0.7562249724728051, 0.8765164644714032, 0.555064024083231, 0.9776760450852414, 0.4272142520914905, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,19,normed_values_only_modulations,0.04000008864295396,0.8967717221606124,"[0.967741935483871, 0.0, 0.6774193548387096, 0.8387096774193549, 0.9032258064516129, 0.3870967741935484, 0.6451612903225806, 0.9032258064516129, 0.7419354838709677, 0.2903225806451613, 0.9032258064516129, 0.1935483870967742, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,19,normed_values_weighted_modulations_only,0.47332104174552936,0.10232399036741088,"[0.6570048309178746, 0.0, 0.37439613526570065, 0.5314009661835747, 0.7318840579710146, 0.3961352657004831, 0.4420289855072465, 0.7705314009661836, 0.8309178743961353, 0.45410628019323684, 0.954106280193237, 0.3115942028985507, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,19,normed_values_normed_weighted_modulations,0.5928898357327146,0.03271440916420752,"[0.5846825730399684, 0.0, 0.3135878387952149, 0.46652201963255924, 0.6987241083828266, 0.42919217249881947, 0.4104034872024142, 0.747192624767308, 0.8788954048843187, 0.538247254031316, 0.977418077593594, 0.37546546772649525, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,20,normed_values_only_modulations,0.06455158381264134,0.8340507297706486,"[0.9428571428571428, 0.0, 0.6571428571428571, 0.8285714285714286, 0.9142857142857143, 0.4, 0.6571428571428571, 0.8857142857142857, 0.7428571428571429, 0.3142857142857143, 0.9142857142857143, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,20,normed_values_weighted_modulations_only,0.45679633612481163,0.116602778607481,"[0.6830357142857144, 0.0, 0.3772321428571428, 0.5513392857142857, 0.7366071428571431, 0.35937500000000033, 0.4754464285714287, 0.7879464285714292, 0.8214285714285717, 0.47321428571428564, 0.9575892857142863, 0.30357142857142855, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,20,normed_values_normed_weighted_modulations,0.5725943221945606,0.040835415097773,"[0.620834978754324, 0.0, 0.3187398917423127, 0.49051223627494783, 0.6983380240080727, 0.3760276631625685, 0.4473596218148275, 0.773537308494936, 0.8682865909912687, 0.5598800708843714, 0.9787201345467726, 0.3650677972711871, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,21,normed_values_only_modulations,0.0575157338143623,0.8519483202093954,"[0.9473684210526315, 0.0, 0.6578947368421053, 0.8421052631578947, 0.8947368421052632, 0.42105263157894735, 0.631578947368421, 0.8947368421052632, 0.7368421052631579, 0.3157894736842105, 0.9210526315789473, 0.18421052631578946, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,21,normed_values_weighted_modulations_only,0.41178820468120847,0.16208683001176377,"[0.7261410788381742, 0.0, 0.3921161825726142, 0.5622406639004148, 0.7344398340248961, 0.3900414937759335, 0.4709543568464731, 0.7966804979253109, 0.8132780082987549, 0.43360995850622386, 0.9543568464730287, 0.2904564315352697, 1.0]"
